Date,VOO US EQUITY,VOOG US EQUITY,VOOV US EQUITY,VO US EQUITY,VOT US EQUITY,VOE US EQUITY,VTWO US EQUITY,VTWG US EQUITY,VTWV US EQUITY,GLD US EQUITY,SLV US EQUITY,CPER US EQUITY,DBO US EQUITY,UNG US EQUITY,VNQ US EQUITY,SHYG US EQUITY,SPSB US EQUITY,SHY US EQUITY,JNK US EQUITY,SPIB US EQUITY,IEI US EQUITY,ANGL US EQUITY,SPIB US EQUITY,TLH US EQUITY,TLT US EQUITY,VGK US EQUITY,VWO US EQUITY,MCHI US EQUITY,EWY US EQUITY,EWJ US EQUITY,SH US EQUITY,PSQ US EQUITY,BSV US EQUITY,RWM US EQUITY,DOG US EQUITY,EUM US EQUITY,VOX US EQUITY,VCR US EQUITY,VDC US EQUITY,VDE US EQUITY,VFH US EQUITY,VHT US EQUITY,VIS US EQUITY,VGT US EQUITY,VAW US EQUITY,VNQ US EQUITY,VPU US EQUITY
2013-06-10,127.1823,68.9433,60.7227,84.4704,74.1095,57.7303,35.2491,77.3225,64.1103,133.94,21.16,,25.5227,81.12,49.0302,,26.2059,77.8473,73.4687,27.0065,107.9877,16.7036,27.0065,107.2643,91.2767,38.5715,31.7421,37.0248,47.8367,38.4402,56.3777,87.0194,69.3763,79.1606,113.3137,28.4186,63.2153,80.8232,82.9103,86.7129,33.9362,77.509,71.4916,68.9407,76.1087,49.0302,61.7519
2013-06-11,125.8842,68.5153,60.0702,83.5166,73.2577,57.1598,34.8686,76.7492,63.4066,133.25,20.91,22.0372,25.3775,79.6,48.3031,,26.1889,77.8381,73.049,26.955,108.0674,16.6214,26.955,107.7699,92.3627,38.1609,31.1156,36.4406,47.1945,37.6811,56.961,87.8756,69.3677,80.018,114.2505,28.9565,62.7665,80.016,82.6625,85.4526,33.3885,77.1648,70.8287,68.1659,75.0915,48.3031,61.3714
2013-06-12,124.9064,67.7539,59.7299,82.7115,72.4339,56.6636,34.5463,76.2041,62.6007,134.25,21.02,22.2,25.4937,80.52,47.6459,,26.2059,77.8289,72.7935,26.8718,107.8637,16.6461,26.8718,106.9493,91.0416,38.1534,30.9041,36.3305,46.8092,37.7846,57.4275,88.8485,69.359,80.7976,115.1873,29.1521,62.5181,79.2798,82.3428,84.8599,33.0483,76.4145,70.2863,67.6074,74.6543,47.6459,60.7074
2013-06-13,126.7103,68.6491,60.5984,84.2429,73.8661,57.6286,35.1417,77.2379,63.5815,133.74,21.04,21.88,25.6583,81.4,48.8834,,26.1974,77.8658,73.5599,27.0223,108.2357,16.6393,27.0223,108.0849,92.4681,38.6014,31.6168,36.7284,47.0404,38.6818,56.5721,87.7588,69.4539,79.4334,113.7357,28.536,63.4877,80.7078,83.186,86.3303,33.654,77.5443,71.2936,68.3731,76.0583,48.8834,61.7146
2013-06-14,125.9347,68.5064,60.1827,83.9104,73.5946,57.3995,34.8731,76.674,63.4791,134.43,21.33,21.6801,25.881,79.88,49.0652,,26.1804,77.9211,73.3957,27.0661,108.3774,16.6584,27.0661,108.2374,92.2492,38.2803,31.1626,35.7632,46.3897,37.474,56.9221,88.3037,69.5143,79.9401,114.5237,28.9761,63.4476,80.4949,82.9343,85.5276,33.3222,77.3678,70.9579,67.9137,75.5959,49.0652,61.7892
2013-06-17,126.9463,68.6133,60.5462,84.5317,74.2125,57.7633,35.088,77.0781,63.4877,133.77,21.1,,25.9584,82.8,49.205,,26.1974,77.9211,73.5782,27.054,108.3508,16.5539,27.054,107.5959,91.763,38.691,31.3819,36.339,46.6637,38.4747,56.4555,87.4475,69.523,79.5113,113.665,28.7218,62.9588,80.8497,83.6058,86.5703,33.5794,77.5178,71.3797,68.6344,76.0667,49.205,62.0055
2013-06-18,127.9241,69.3623,61.1442,85.1705,74.8396,58.1768,35.5042,78.1496,64.5026,132.13,20.88,,26.0456,83.28,49.4567,,26.1889,77.9211,73.7606,27.0374,108.2977,16.5907,27.0374,107.6622,91.8116,38.8776,31.4524,36.3559,46.9205,39.1303,56.0473,86.747,69.4885,78.459,112.6501,28.5751,63.8082,81.7279,84.0054,87.0879,33.8117,78.1445,72.3181,69.2019,76.4786,49.4567,62.4681
2013-06-19,126.2213,68.5938,60.4109,83.9891,73.8848,57.3169,35.0835,77.4917,63.6668,130.59,20.6,,25.939,84.2,47.9395,,26.1377,77.8289,72.83,26.8559,107.412,16.6276,26.8559,106.4263,90.8633,38.0638,30.4499,35.3314,45.7133,38.6472,56.786,87.7199,69.2814,79.4724,114.1334,29.4553,62.5365,80.8409,82.4147,86.3378,33.3056,76.9529,71.3486,68.5263,75.8061,47.9395,61.073
2013-06-20,123.0182,66.7715,58.9198,81.7489,71.685,55.8781,34.1525,75.2078,61.7819,123.6,18.965,20.9286,24.9805,82.8,45.947,,26.0866,77.8196,72.0544,26.6261,107.2526,16.362,26.6261,105.4076,89.372,36.8617,29.1263,33.9683,43.9666,37.0427,58.2246,89.8604,69.1175,81.6161,116.7876,30.7852,61.3001,78.7121,79.9526,83.8801,32.5837,74.9757,69.6837,66.9859,73.822,45.947,59.4316
2013-06-21,123.4059,66.866,59.0664,81.7577,71.8161,55.8451,34.2509,75.2454,62.2169,125.05,19.389,21.46,24.6222,80.88,46.5692,,26.1164,77.7504,71.4248,26.5469,106.6327,16.2195,26.5469,104.1312,87.858,36.5407,29.6432,34.3662,43.9238,38.3884,58.0302,90.2495,69.0355,81.4212,116.5144,30.2963,61.5886,78.7209,80.9279,83.9972,32.6169,75.6554,69.5718,66.6075,73.4521,46.5692,60.0658
2013-06-24,121.8454,66.2438,58.6153,80.8126,71.1608,55.068,33.8078,74.8601,61.3896,123.93,18.97,20.84,24.6803,79.88,46.3582,,26.1462,77.7181,70.6219,26.3805,106.4732,16.0073,26.3805,103.9986,88.2211,35.9772,28.9732,33.5365,42.9391,37.336,58.7495,91.1057,68.8672,82.4346,117.6073,30.9319,61.0197,77.9759,80.5442,82.7294,32.0803,75.064,68.4095,65.6526,72.2583,46.3582,59.9859
2013-06-25,123.0654,66.763,59.0181,81.7577,71.9659,55.7707,34.139,75.048,62.2084,123.47,18.91,21.0305,24.8449,78.2,47.1346,,26.1377,77.7043,71.4978,26.4518,106.4644,16.0553,26.4518,103.6753,87.435,36.3731,29.5289,34.053,43.7183,37.8018,58.1663,90.5219,68.919,81.5381,116.7876,30.2963,62.1247,78.7476,80.712,83.7797,32.6728,75.3933,69.2102,66.1751,72.7375,47.1346,60.7167
2013-06-26,124.2176,67.3539,59.4668,82.554,72.6866,56.275,34.2644,75.5368,62.4301,118.28,17.8881,20.85,24.874,79.3,47.8475,,26.1121,77.7458,71.8628,26.5627,106.6769,16.1919,26.5627,104.2472,88.0023,36.632,30.156,34.7896,43.6669,37.6293,57.6219,89.6658,69.0053,81.2263,115.5776,29.7877,62.3899,79.67,81.5354,84.3273,32.9899,76.4939,69.8387,66.5444,72.9729,47.8475,61.4852
2013-06-27,125.0478,67.6582,59.9335,83.5166,73.4917,57.0026,34.8239,76.5518,63.4194,115.94,17.89,,25.2032,76.2,48.8074,,26.1292,77.7919,72.3008,26.634,106.9869,16.283,26.634,104.9352,88.9019,36.8909,30.6164,35.1751,45.2081,38.5728,57.272,89.3155,69.1088,79.9791,114.7189,29.201,63.3436,80.5038,81.9031,84.4998,33.474,76.8029,70.6479,66.9138,73.1074,48.8074,61.6494
2013-06-28,124.2684,67.7719,59.9171,83.2541,73.136,56.7794,34.8328,76.5894,63.1465,119.11,18.97,21.1,25.0967,75.8,48.5039,,26.0866,77.7827,72.0635,26.6142,106.9338,16.2338,26.6142,104.8937,89.5098,36.6472,30.795,35.3917,45.5506,38.8847,57.7191,89.2377,69.0829,80.4078,115.6362,29.0054,63.2313,80.8409,81.5354,84.3498,33.3071,76.2556,70.2519,66.6435,72.7459,48.5039,61.9222
2013-07-01,125.2003,67.7925,59.8925,83.9279,73.8099,57.3086,35.1775,77.3225,63.897,121.13,18.93,21.6099,25.3097,75.92,48.398,,26.1298,77.817,72.3646,26.696,107.024,16.2579,26.696,104.9783,89.6898,37.0965,30.8466,35.2877,46.0558,39.3699,57.1554,88.615,69.1316,79.1606,115.0702,28.9174,63.0951,81.3819,82.095,84.815,33.4573,76.847,71.0095,67.157,73.5008,48.398,61.1009
2013-07-02,125.0139,67.891,59.8025,83.6828,73.5853,57.1184,35.164,77.1533,63.7266,120.05,18.678,,25.4937,77.36,49.1391,,26.1213,77.8263,72.1812,26.7278,107.0417,16.3049,26.7278,104.9791,89.6329,36.7158,30.3227,34.794,45.3794,39.6472,57.2526,88.615,69.1057,79.1216,115.3824,29.4357,63.2313,81.515,82.1909,85.055,33.5157,76.6087,70.3552,67.175,73.1999,49.1391,61.0859
2013-07-03,125.1325,67.985,59.8025,83.6916,73.7257,57.0275,35.2536,77.7266,64.187,120.74,19.02,21.658,24.8934,76.96,48.8145,,26.1,77.817,72.4563,26.704,106.9088,16.0488,26.704,104.848,89.3649,36.7538,30.0846,34.4995,44.8828,39.6818,57.1748,88.1869,69.097,79.0436,114.914,29.6508,63.5758,81.8432,81.9671,85.085,33.4239,76.4321,70.3554,67.6074,73.141,48.8145,60.9879
2013-07-05,126.522,68.5891,60.2774,84.5667,74.5494,57.6393,35.7415,78.7511,64.6476,118.09,18.21,,25.9778,76.6,48.5815,,26.053,77.734,71.5208,26.4975,106.0581,16.2579,26.4975,102.4952,86.3186,36.8452,29.9417,34.6381,44.2748,40.2017,56.5721,87.5253,68.8811,77.8354,113.743,29.9343,64.1528,82.7124,82.2468,86.1352,33.8996,77.562,71.4916,68.202,73.7463,48.5815,60.8147
2013-07-08,127.1828,68.8309,60.8423,84.9079,74.6992,57.9618,35.8981,79.1645,65.1678,119.51,18.42,,25.9681,78.86,48.6309,,26.1128,77.7893,72.438,26.5451,106.4746,16.1527,26.5451,103.2759,87.1553,37.2716,29.9893,34.8113,44.3862,39.9244,56.2611,87.4086,69.0193,77.4456,113.0795,29.866,64.3932,83.4043,83.0302,86.6603,34.1333,77.9592,71.6724,67.9948,74.1246,48.6309,61.6735
2013-07-09,128.1486,69.3055,61.3172,85.4942,75.2515,58.3835,36.2294,79.55,65.7478,120.62,18.57,20.928,26.0552,77.64,49.3226,,26.1042,77.7801,72.4196,26.5769,106.5455,16.3198,26.5769,103.3755,87.2447,37.3477,30.3465,34.9499,44.9256,40.1324,55.8528,86.8637,69.0366,76.783,112.4549,29.465,64.6007,83.83,83.7337,87.6506,34.417,78.1887,72.7056,68.3912,75.2512,49.3226,62.1783
2013-07-10,128.1825,69.4665,61.2188,85.6517,75.3919,58.4331,36.292,79.9071,65.7137,120.95,18.48,21.03,26.0843,77.72,49.3438,,26.1042,77.7801,72.7865,26.5968,106.4037,16.326,26.5968,102.844,86.5583,37.6066,30.0528,34.8806,44.7971,39.9938,55.8334,86.3967,69.0193,76.6271,112.533,29.8366,64.7938,83.901,83.8616,87.133,34.2334,78.6918,72.6109,68.7064,75.2848,49.3438,62.5091
2013-07-11,129.9955,70.4703,62.0377,86.9031,76.6182,59.1276,36.7396,81.0331,66.5665,124.24,19.49,21.681,26.1811,76.64,50.5367,,26.1222,77.8447,73.6119,26.7119,106.9886,16.4423,26.7119,103.8821,87.5777,38.6117,31.4459,36.665,47.2202,41.1721,55.0363,84.6454,69.2525,75.6527,111.2059,28.3013,65.5551,85.0718,85.1166,87.9582,34.5839,79.7334,73.7559,69.8865,76.5038,50.5367,63.4591
2013-07-12,130.0294,70.666,62.0705,87.1919,76.8241,59.4253,36.8381,81.4225,66.8394,124.13,19.21,21.53,26.4619,77.12,50.2261,,26.1256,77.7986,73.6303,26.6881,106.9088,16.4621,26.6881,103.9311,87.5046,38.2615,31.1165,35.92,46.6637,41.1028,55.0558,84.2562,69.2093,75.4578,111.362,28.5653,65.5951,85.4266,85.1965,88.2282,34.7926,80.3071,73.4287,69.9946,76.2432,50.2261,63.6098
2013-07-15,130.5038,70.8182,62.3734,87.4019,76.9364,59.6155,37.1156,81.815,67.3478,124.18,19.28,21.6576,26.4232,77.752,50.4378,,26.0786,77.8355,73.9238,26.7596,107.0683,16.4818,26.7596,104.2392,87.9677,38.4899,31.5213,36.2925,47.049,41.484,54.8031,84.1006,69.287,74.8342,111.0497,28.2622,66.8612,85.2847,85.2924,88.1532,34.9678,80.4484,73.6612,70.2649,76.3273,50.4378,64.6947
2013-07-16,130.0125,70.5585,62.0623,86.8156,76.4122,59.2103,36.941,81.2041,67.155,124.89,19.33,21.81,26.4038,77.92,50.4731,,26.1,77.8447,73.7403,26.7914,107.0949,16.5054,26.7914,104.4136,88.2682,38.5127,31.5769,36.4744,46.9291,41.1374,55.0363,84.1979,69.3129,75.224,111.362,28.1644,67.1016,84.717,85.0206,87.6806,34.826,79.9805,73.2049,70.2739,75.8229,50.4731,64.3255
2013-07-17,130.3344,70.7233,62.217,87.1044,76.7211,59.3261,37.0843,81.5425,67.4194,123.32,18.66,21.42,26.5394,76.9,50.6566,,26.1042,77.8724,74.2173,26.8311,107.3784,16.5672,26.8311,104.6896,88.4307,38.5508,31.8388,36.5177,47.4514,41.5187,54.9003,84.0617,69.3647,74.9511,111.1668,27.8906,67.1737,84.8501,85.1805,88.0407,34.9845,80.1571,73.5321,70.391,76.4114,50.6566,64.2878
2013-07-18,131.0799,70.9076,62.6927,87.7432,77.1611,59.9379,37.3663,82.097,67.9567,124.01,18.72,21.44,26.5975,80.52,51.0872,,26.1298,77.8632,74.7125,26.7914,107.2101,16.5796,26.7914,104.0731,87.3259,38.8706,31.5292,36.2925,46.9034,41.7266,54.5698,84.1784,69.3561,74.4444,110.5423,28.2524,66.9173,85.3113,85.5722,89.0009,35.4352,80.3777,74.195,70.2289,76.6047,51.0872,64.8981
2013-07-19,131.3172,70.8719,62.8483,87.9182,77.4045,59.971,37.3931,81.9936,68.1529,125.11,18.88,,26.4329,80.16,51.0519,,26.1384,77.9001,74.6759,26.8779,107.4228,16.6105,26.8779,104.887,88.7069,39.0076,31.3943,36.3791,47.0147,41.4147,54.4531,85.0346,69.3993,74.3665,110.6594,28.3111,66.8933,85.2138,85.9879,90.1412,35.4435,81.3222,74.9354,69.0668,76.9074,51.0519,64.8604
2013-07-22,131.5544,70.9771,63.1156,88.1282,77.4513,60.1364,37.4871,82.1722,68.3746,128.84,19.77,,26.3748,78.2,51.2072,,26.164,77.9001,74.8409,26.9184,107.4493,16.7157,26.9184,104.8371,88.8369,39.198,31.7277,36.4917,47.2802,41.5187,54.3754,84.8011,69.3907,74.0547,110.5813,28.047,67.1176,85.2049,85.8967,89.9536,35.6605,81.7018,75.0129,69.283,77.2184,51.2072,64.8529
2013-07-23,131.2833,70.8451,63.1185,87.8132,77.1798,60.0372,37.4513,81.8902,68.3661,129.71,19.77,,26.4619,79.16,51.1507,,26.164,77.8909,74.6208,26.9105,107.3873,16.7528,26.9105,104.6295,88.4632,39.2589,32.077,37.4099,47.6655,41.484,54.492,85.3848,69.3863,74.1716,110.4252,27.7341,67.1417,85.0098,85.6722,90.1412,35.6021,81.4017,74.9776,68.9857,77.4622,51.1507,65.0262
2013-07-24,130.7919,70.6302,62.619,87.2531,76.7586,59.5576,37.1246,81.4476,67.9652,127.48,19.4681,21.7999,26.2586,78.56,50.1555,,26.1384,77.854,74.0889,26.8311,107.0949,16.7219,26.8311,103.8572,87.3422,39.3579,31.688,37.1067,47.5199,41.1201,54.667,85.1513,69.2827,74.8342,110.6204,28.0275,66.6129,84.7259,85.1166,89.1284,35.285,81.2163,74.4619,69.4812,76.756,50.1555,64.0317
2013-07-25,131.0291,70.863,62.8368,87.8132,77.3015,59.8635,37.4827,82.2567,68.2808,128.67,19.5,,26.5297,77.48,50.2332,,26.1725,77.9001,73.9605,26.839,107.2101,16.5982,26.839,103.9901,87.3097,39.6016,31.9023,37.4185,47.9823,40.375,54.5892,84.7233,69.3475,74.0547,110.5423,27.8417,66.8933,84.9122,85.5882,89.571,35.335,81.6665,74.5652,69.9226,77.1848,50.2332,64.5741
2013-07-26,131.1986,70.9525,62.791,87.6732,77.1424,59.847,37.3305,81.7586,67.891,128.78,19.32,,26.3457,75.76,50.2755,,26.1725,77.9094,74.0889,26.8271,107.2633,,26.8271,104.2641,87.8458,39.4569,31.7991,37.4878,48.3247,39.4393,54.5114,84.2173,69.382,74.4055,110.5423,27.9199,66.8392,85.1872,85.5642,89.361,35.3016,82.099,74.3844,69.8955,76.8065,50.2755,64.7775
2013-07-29,130.8173,70.7538,62.7173,87.3494,76.7492,59.6086,37.0306,81.4006,67.5337,128.47,19.14,21.2201,26.4135,73.8,49.9014,,26.1725,77.9001,73.7587,26.839,107.2278,16.6353,26.839,103.824,87.2041,39.3198,31.4022,36.9941,47.8538,38.5728,54.667,84.373,69.3475,74.9122,110.6204,28.2426,66.9093,84.7082,85.2604,88.6033,35.0429,81.8783,73.997,69.7784,77.0839,49.9014,64.8252
