Date,KOSPI Index,M1WO Index,M1EF Index,KBPMABIN Index,BTSYTRUH Index,JPEIGLBL Index,LGCPTRUU Index,RUGL Index,BCOMTR Index,BCOMGCTR Index
2016-03-08,1946.12,4333.01,339.65,234.3164,601.0715,690.25,231.97,4240.909,158.1279,317.3726
2016-03-09,1952.95,4346.45,339.49,234.3573,597.6073,692.09,231.2453,4245.536,160.1869,315.9836
2016-03-10,1969.33,4343.27,340.85,234.209,596.3146,692.62,231.886,4238.23,160.0573,319.8694
2016-03-11,1971.41,4422.95,345.23,233.7099,596.0294,694.41,232.6319,4324.265,161.203,316.5273
2016-03-14,1972.27,4426.69,346.37,233.8153,597.228,694.41,233.2203,4339.871,160.1635,312.9453
2016-03-15,1969.97,4404.06,340.91,233.8815,596.898,692.13,233.0757,4335.085,158.9375,309.3829
2016-03-16,1974.9,4410.61,341.14,233.8202,597.9391,693.4,233.0471,4360.357,160.5101,309.0844
2016-03-17,1987.99,4469.79,352.27,234.2504,599.8021,700.77,235.518,4451.767,163.9172,317.9506
2016-03-18,1992.12,4477.13,356.54,234.4778,601.5111,704.55,235.9858,4434.693,162.8437,315.2418
2016-03-21,1989.76,4472.43,357.54,234.5489,601.0648,705.02,235.3898,4407.61,162.9145,312.7899
2016-03-22,1996.81,4472.47,358.18,234.4301,601.2568,704.82,235.3107,4409.066,163.8064,313.9476
2016-03-23,1995.12,4439.27,354.39,234.3219,601.8047,703.01,235.6747,4379.826,160.4715,307.7481
2016-03-24,1985.97,4414.92,351.06,234.4627,601.0485,700.45,235.2704,4355.06,159.8194,307.2234
2016-03-25,1983.81,4419.0,350.5,234.5904,601.1969,,235.2716,4356.19,,
2016-03-28,1982.54,4429.68,350.84,234.6327,601.4028,700.67,235.8967,4382.761,160.2921,306.8569
2016-03-29,1994.91,4455.74,351.61,234.9106,602.7947,700.75,236.4353,4449.997,159.9381,310.7517
2016-03-30,2002.14,4502.29,359.91,235.0081,602.6767,703.82,237.4377,4480.832,159.1773,308.5194
2016-03-31,1995.85,4489.49,361.14,234.9482,602.7158,705.69,238.1316,4493.029,158.9728,310.2798
2016-04-01,1973.57,4468.34,356.59,234.9818,603.6501,706.36,237.6168,4450.313,157.1883,307.2439
2016-04-04,1978.97,4470.4,356.93,235.2312,604.3087,706.24,238.2941,4465.32,155.6593,306.1968
2016-04-05,1962.74,4409.89,351.01,235.1,605.0329,704.67,238.7345,4437.707,155.2385,308.7854
2016-04-06,1971.32,4451.29,349.34,235.0921,604.2727,705.6,238.4983,4450.881,156.6022,307.3309
2016-04-07,1973.89,4420.36,349.45,234.9907,605.0104,704.68,239.4169,4442.588,156.2075,310.7734
2016-04-08,1972.05,4449.29,352.71,235.0682,605.1383,705.78,239.1511,4473.014,159.3887,312.3575
2016-04-11,1970.37,4449.81,355.84,235.1043,604.95,707.86,239.5692,4479.569,159.9035,315.9297
2016-04-12,1981.32,4482.84,358.82,235.1485,603.8697,710.01,238.7348,4492.881,163.149,316.66
2016-04-13,,4543.14,364.56,,604.4972,713.89,238.804,4499.41,163.863,313.4977
2016-04-14,2015.93,4559.47,365.15,234.7276,603.9443,715.47,238.562,4489.694,162.657,308.0249
2016-04-15,2014.71,4555.55,365.7,234.8031,604.8489,715.34,239.2909,4506.982,162.1469,310.0611
2016-04-18,2009.1,4568.92,364.46,234.7373,604.5436,714.69,239.3001,4509.741,162.7257,310.1675
2016-04-19,2011.36,4617.0,368.38,234.8612,604.163,718.02,239.9677,4535.832,166.7126,315.0165
2016-04-20,2005.83,4622.94,366.96,235.2126,604.4102,719.55,239.5437,4495.561,169.7853,315.0436
2016-04-21,2022.1,4610.87,368.82,235.0241,602.8823,718.41,239.1941,4446.776,168.5978,314.0158
2016-04-22,2015.49,4599.43,365.17,235.0023,602.0564,716.54,239.1129,4460.568,167.5211,308.9193
2016-04-25,2014.55,4590.12,362.59,235.0765,600.687,714.53,239.2427,4504.243,167.1751,311.4867
2016-04-26,2019.63,4598.74,364.08,235.2243,600.6941,713.14,239.2476,4524.586,169.1087,312.2926
2016-04-27,2015.4,4600.1,364.33,235.2465,600.8726,715.56,239.9587,4506.831,170.0585,314.0529
2016-04-28,2000.93,4577.9,364.76,235.3291,602.1244,719.08,240.4669,4509.395,171.1263,318.0737
2016-04-29,1994.15,4560.53,363.1,235.3805,602.1711,719.2,241.5143,4491.433,172.5048,324.1289
2016-05-02,1978.15,4574.43,361.18,235.3097,602.4002,718.79,241.3904,4531.029,170.8937,325.4669
2016-05-03,1986.41,4528.32,354.94,235.4559,604.3084,716.81,241.99,4519.445,168.59,324.4642
2016-05-04,1976.71,4489.06,351.72,235.6373,604.3758,715.06,241.6195,4541.306,168.1396,320.0958
2016-05-05,,4482.85,349.97,,605.0134,715.67,241.6053,4544.588,166.8354,319.5702
2016-05-06,,4488.97,348.2,,605.4515,716.23,241.3206,4560.954,168.221,325.0227
2016-05-09,1967.81,4488.52,346.31,235.789,605.664,716.75,241.1587,4598.811,164.925,318.154
2016-05-10,1982.5,4542.16,348.95,235.7791,605.579,717.95,241.2616,4610.28,168.1598,317.7043
2016-05-11,1980.1,4518.87,349.41,235.7812,605.9454,720.39,241.7658,4537.678,170.8907,320.406
2016-05-12,1977.49,4511.0,348.87,235.8192,605.1865,721.54,241.1803,4537.815,170.9656,319.2696
2016-05-13,1966.99,4473.38,344.29,235.7653,605.799,722.42,241.0366,4498.853,170.3938,319.6478
2016-05-16,1967.91,4508.35,344.89,235.7486,605.1695,722.01,240.734,4529.693,171.7569,320.0553
2016-05-17,1968.06,4490.86,346.73,235.6193,605.518,722.25,240.8804,4498.703,172.9209,320.7848
2016-05-18,1956.73,4490.05,343.55,235.5415,603.5133,719.55,239.3775,4448.763,172.2822,320.1855
2016-05-19,1946.78,4454.24,338.21,235.326,603.6034,714.32,239.2344,4391.069,170.8385,315.2991
2016-05-20,1947.67,4488.12,339.74,235.5356,603.9058,715.57,239.0519,4428.117,171.2099,314.9004
2016-05-23,1955.25,4477.39,341.35,235.5935,603.926,714.97,239.0242,4424.506,170.2246,314.6318
2016-05-24,1937.68,4528.84,340.98,235.8567,604.0642,715.38,238.9053,4458.296,169.8168,308.9434
2016-05-25,1960.51,4568.9,346.06,235.7123,604.4683,716.55,239.1254,4465.636,171.8674,307.5424
2016-05-26,1957.06,4578.43,347.48,235.6944,605.4497,717.09,240.0986,4479.86,172.202,306.5675
2016-05-27,1969.17,4589.82,349.81,235.8141,605.387,717.33,239.658,4491.926,172.4328,305.0661
2016-05-30,1967.13,4592.01,349.62,235.5272,605.2383,,239.6208,4493.663,,
2016-05-31,1983.4,4586.14,349.56,235.5613,605.5522,717.06,239.7122,4492.82,172.1789,305.2786
2016-06-01,1982.72,4581.76,349.47,236.1039,605.6823,717.9,239.8133,4492.053,173.3308,304.5794
2016-06-02,1985.11,4585.11,350.49,236.0525,606.366,719.9,240.2508,4494.98,174.942,304.0557
2016-06-03,1985.84,4598.34,353.5,236.2548,608.3142,724.34,242.4665,4546.056,175.8211,311.6562
2016-06-06,,4620.05,356.63,,608.2306,727.02,242.4785,4533.518,177.7886,312.7934
2016-06-07,2011.63,4641.83,362.17,236.508,609.0263,729.43,242.8921,4560.636,178.1428,312.6956
2016-06-08,2027.08,4656.0,365.09,236.758,609.2776,731.5,243.4554,4585.754,181.4699,316.5347
2016-06-09,2024.17,4627.59,362.81,237.1857,610.2844,730.84,243.4564,4587.222,181.351,319.1451
2016-06-10,2017.63,4563.43,357.17,237.1947,611.436,729.44,243.4327,4549.172,179.4669,319.9501
2016-06-13,1979.06,4510.36,350.98,237.5405,611.5728,727.34,243.3866,4522.941,179.7556,322.7161
2016-06-14,1972.03,4468.87,348.22,237.3988,612.1488,723.8,242.5366,4483.992,179.1302,323.0194
2016-06-15,1968.83,4478.24,350.46,237.5247,613.0038,725.24,242.957,4515.862,178.5183,323.072
2016-06-16,1951.99,4463.1,347.02,237.9253,613.9128,725.57,242.6194,4501.382,176.027,325.6072
2016-06-17,1953.4,4484.24,349.81,237.7353,611.8181,726.19,242.8399,4515.803,179.0295,324.7069
2016-06-20,1981.12,4562.27,356.36,237.3874,610.7722,729.1,243.5362,4574.403,180.5119,324.0371
2016-06-21,1982.7,4575.27,358.24,237.6434,610.2555,729.32,243.0492,4595.912,178.7565,319.1242
2016-06-22,1992.58,4572.94,360.32,237.4729,610.2607,731.33,243.2572,4587.856,177.619,318.4996
2016-06-23,1986.71,4638.52,363.04,237.6025,609.7234,734.23,243.4018,4615.824,178.2791,316.7716
2016-06-24,1925.24,4411.08,350.22,238.7321,614.4838,731.66,241.7316,4479.852,175.4761,331.6457
2016-06-27,1926.85,4309.57,345.76,238.9477,617.6854,731.88,241.6996,4444.724,174.8749,332.23
2016-06-28,1936.22,4385.69,350.45,238.9761,619.1965,735.85,242.3881,4535.17,178.1975,330.527
2016-06-29,1956.36,4482.89,358.1,239.2226,619.3707,742.82,243.2166,4617.441,180.2103,332.7866
2016-06-30,1970.35,4534.75,363.53,239.0941,619.3714,743.81,243.2462,4661.24,179.2913,331.2089
2016-07-01,1987.32,4554.44,365.79,239.7146,620.9372,748.18,244.1066,4674.514,180.9806,335.8261
2016-07-04,1995.3,4556.2,367.64,239.6029,621.1457,,244.3681,4684.328,,
2016-07-05,1989.85,4514.27,362.61,239.5781,623.0071,750.78,245.2735,4685.48,176.4439,340.7766
2016-07-06,1953.12,4501.93,357.19,239.9362,623.0233,750.79,244.7328,4651.306,176.6451,342.886
2016-07-07,1974.08,4510.92,360.69,239.9404,622.8227,751.69,245.1632,4634.866,172.6226,341.6345
2016-07-08,1963.1,4561.39,361.51,239.8784,623.595,755.18,245.5396,4679.443,174.3775,340.709
2016-07-11,1988.54,4599.57,369.41,239.9694,622.6159,758.69,245.3044,4730.134,173.734,340.2707
2016-07-12,1991.23,4639.48,372.71,239.9307,620.7411,757.59,245.0968,4744.175,176.5759,334.9527
2016-07-13,2005.55,4649.8,373.77,239.9028,621.9565,758.31,246.2253,4769.459,175.5437,337.0456
2016-07-14,2008.77,4674.13,377.99,240.0785,620.3959,758.18,245.7388,4753.937,175.8335,334.1817
2016-07-15,2017.26,4666.84,378.98,239.9767,618.2126,757.33,244.8151,4742.528,174.9851,332.9872
2016-07-18,2021.11,4676.15,380.0,239.842,618.5777,756.32,245.0507,4758.271,174.6428,333.4698
2016-07-19,2016.89,4661.9,379.28,239.8319,618.9847,756.48,244.9116,4770.18,173.0736,334.2461
2016-07-20,2015.46,4685.74,380.44,239.8342,618.4622,756.63,244.7237,4792.512,171.8802,331.0061
2016-07-21,2012.22,4680.52,380.7,239.6427,617.9488,756.5,244.9575,4805.924,171.4693,334.0026
2016-07-22,2010.34,4684.91,379.89,239.846,618.33,757.13,244.7807,4817.062,170.8313,332.1595
2016-07-25,2012.32,4676.64,379.82,239.8118,618.706,756.19,244.844,4825.21,169.3996,331.0957
2016-07-26,2027.34,4682.35,380.56,239.9496,618.8217,753.53,244.8578,4824.45,168.9931,331.373
2016-07-27,2025.05,4683.61,382.02,240.0239,620.7861,753.98,245.4674,4795.625,167.7946,332.9227
2016-07-28,2021.1,4687.32,382.68,240.4482,621.0134,754.62,245.9453,4843.198,168.3439,334.5972
2016-07-29,2016.19,4726.34,381.82,240.2423,621.1849,755.38,247.4207,4897.114,170.1268,338.6666
2016-08-01,2029.61,4715.03,385.83,240.3903,619.9298,756.15,246.6605,4905.659,167.3386,339.1995
2016-08-02,2019.03,4684.61,383.34,240.2174,617.6192,754.47,246.3444,4858.43,167.0018,342.4455
2016-08-03,1994.79,4676.82,379.6,239.8999,617.6045,753.69,246.0063,4800.864,168.6531,340.4773
2016-08-04,2000.03,4689.57,383.09,240.0465,619.0163,757.3,246.6717,4811.629,169.3824,341.1536
2016-08-05,2017.94,4714.33,387.28,240.2521,618.4244,758.84,245.6424,4812.715,169.2756,335.418
2016-08-08,2031.12,4723.48,391.67,239.9111,618.1048,760.95,245.9874,4832.61,170.214,334.6526
2016-08-09,2043.78,4747.21,393.56,240.0361,619.3375,762.58,246.8373,4852.262,169.0747,336.0027
2016-08-10,2044.64,4745.11,394.99,240.3251,621.1297,765.03,247.7883,4858.981,168.0207,337.3029
2016-08-11,2048.8,4770.02,397.03,240.2608,620.5411,764.83,247.139,4821.86,169.5262,336.8317
2016-08-12,2050.47,4771.23,398.13,240.3253,621.1265,766.59,247.8082,4843.206,169.6916,335.138
2016-08-15,,4780.72,400.79,,620.2082,768.25,247.4238,4843.234,172.0842,336.2194
2016-08-16,2047.76,4757.77,400.67,240.424,619.1373,769.18,247.6374,4798.652,173.0631,338.5676
2016-08-17,2043.75,4760.64,398.08,240.0336,619.3283,768.82,248.0901,4804.004,173.3657,336.5493
2016-08-18,2055.47,4775.36,401.09,240.1628,620.2112,770.68,248.9636,4814.275,175.1212,338.6481
2016-08-19,2056.24,4762.0,398.43,240.1009,619.2818,769.83,248.346,4786.327,174.1045,335.9062
2016-08-22,2042.16,4764.17,395.76,240.0059,619.9887,768.78,249.0708,4802.343,172.9661,335.2159
2016-08-23,2049.93,4780.65,396.78,240.1035,620.7402,770.1,249.2077,4822.774,173.7813,335.8926
2016-08-24,2043.76,4760.6,392.57,240.1009,620.3357,769.23,248.8259,4796.471,171.7565,331.8032
2016-08-25,2042.92,4750.14,393.16,240.235,620.1065,768.28,248.6849,4811.439,171.7252,330.5334
2016-08-26,2037.5,4746.88,394.63,240.2485,619.5731,769.57,248.2898,4779.913,171.5874,330.8606
2016-08-29,2032.35,4746.12,392.26,239.9351,620.0571,770.11,248.2504,4786.486,170.5313,331.1686
2016-08-30,2039.74,4741.17,393.56,239.773,619.8312,770.37,248.0454,4774.147,168.9091,328.5266
2016-08-31,2034.65,4730.27,391.31,239.6392,619.1691,768.96,247.8605,4772.16,167.129,327.2569
2016-09-01,2032.72,4741.58,390.3,239.2434,618.3515,766.75,248.3072,4777.848,165.7738,328.6824
2016-09-02,2038.31,4772.16,394.18,239.3518,616.9444,768.07,247.7207,4797.793,167.5687,331.0811
2016-09-05,2060.08,4779.87,398.57,239.5668,617.4017,,247.8039,4816.073,,
2016-09-06,2066.53,4803.44,404.64,239.5378,618.9177,771.25,249.2391,4858.492,168.3778,337.9063
2016-09-07,2061.88,4808.39,405.83,239.9188,620.2713,775.2,249.1878,4873.736,169.4777,336.7115
2016-09-08,2063.73,4800.31,406.43,239.9274,617.5887,774.55,248.1548,4845.431,171.9374,334.818
2016-09-09,2037.87,4699.95,398.59,239.51,614.7813,768.54,246.6862,4700.287,169.6702,333.0491
2016-09-12,1991.48,4721.61,389.88,239.1421,614.3056,764.98,246.4839,4701.879,169.7944,330.8373
2016-09-13,1999.36,4664.71,388.4,239.1594,613.4845,763.52,245.6657,4621.237,167.648,330.3665
2016-09-14,,4658.53,388.08,,613.732,760.55,246.0788,4624.189,166.9483,330.969
2016-09-15,,4692.8,389.8,,613.5509,760.3,245.997,4628.847,167.7793,328.9508
2016-09-16,,4669.35,388.25,,613.9486,759.38,245.5603,4622.91,168.0897,327.0075
2016-09-19,2015.78,4688.21,393.64,238.9593,613.9682,760.85,245.8122,4665.023,168.8433,328.9146
2016-09-20,2025.71,4688.7,394.14,239.189,615.3707,762.96,245.9369,4665.91,170.2206,329.0172
2016-09-21,2035.99,4739.67,397.18,239.0554,615.1879,767.33,246.0655,4704.078,171.4753,332.3147
2016-09-22,2049.7,4791.88,403.88,239.6747,617.3975,773.44,247.6946,4782.705,172.6889,335.6371
2016-09-23,2054.07,4762.02,402.41,239.7419,617.7249,771.78,247.6383,4782.702,170.2947,334.8912
2016-09-26,2047.11,4721.36,397.14,239.8713,618.6313,768.22,248.1584,4787.288,171.3884,335.4987
2016-09-27,2062.82,4735.46,399.64,239.8091,619.5506,769.45,248.2123,4766.832,169.9394,332.0814
2016-09-28,2053.06,4755.11,400.15,239.9562,620.0383,770.86,248.0924,4785.277,171.958,330.4113
2016-09-29,2068.72,4739.05,400.7,240.138,619.6964,771.7,248.391,4742.256,172.1236,330.9877
2016-09-30,2043.63,4755.39,396.35,240.4212,618.9596,771.57,247.7884,4729.091,172.3635,328.7685
2016-10-03,,4747.81,399.99,,618.5766,772.73,247.4703,4677.854,172.8974,327.677
2016-10-04,2054.86,4734.19,401.75,240.0984,617.6273,772.7,246.3789,4618.619,171.9824,316.9462
2016-10-05,2053.0,4744.2,401.64,239.5498,615.5999,770.97,246.1079,4531.325,173.1253,316.6743
2016-10-06,2065.3,4736.9,402.43,239.3278,614.9108,770.52,245.6711,4513.382,172.7168,312.7829
2016-10-07,2053.8,4720.43,401.45,239.4758,614.3754,769.24,245.553,4497.558,172.9779,312.511
2016-10-10,2056.82,4739.42,403.16,239.2124,613.9915,,245.2889,4511.502,175.2358,314.6409
2016-10-11,2031.93,4687.17,397.41,238.751,613.7729,767.16,244.539,4461.666,174.0644,313.5203
2016-10-12,2033.73,4674.21,396.18,239.0531,613.1652,765.99,244.0063,4472.943,173.0009,312.9992
2016-10-13,2015.44,4658.0,390.88,239.4872,614.2933,766.8,244.7094,4509.17,174.2796,313.9509
2016-10-14,2022.66,4669.29,393.68,239.3034,613.2521,765.09,244.1026,4498.124,174.401,313.4298
2016-10-17,2027.61,4653.16,392.66,238.6189,613.4543,763.42,244.4045,4490.795,174.5015,313.7138
2016-10-18,2040.43,4689.72,398.73,238.7989,613.9248,763.22,244.8359,4529.945,174.839,315.2896
2016-10-19,2040.94,4705.57,400.84,238.744,614.1311,765.08,245.0386,4545.223,175.529,317.0402
2016-10-20,2040.6,4698.59,400.85,238.7868,614.641,768.01,244.7756,4543.44,173.7668,316.444
2016-10-21,2033.0,4690.67,399.94,238.5204,614.7282,768.75,244.4218,4524.663,173.9376,316.4969
2016-10-24,2047.74,4704.83,403.09,238.8276,614.3663,770.03,244.2343,4540.915,174.0332,315.5072
2016-10-25,2037.17,4690.99,403.03,238.5101,614.6832,769.6,244.0683,4536.222,173.7532,317.9819
2016-10-26,2013.89,4687.5,399.66,238.3579,613.2175,766.47,243.8317,4495.086,172.805,316.2373
2016-10-27,2024.12,4673.37,397.37,238.249,611.3026,762.32,242.9526,4411.054,174.1717,316.9643
2016-10-28,2019.42,4663.39,396.59,237.6879,610.7504,760.65,242.8491,4405.007,173.5585,318.7899
2016-10-31,2008.19,4663.36,397.29,238.0441,611.3648,760.27,243.2592,4461.718,171.5215,317.8752
2016-11-01,2007.39,4644.19,396.22,237.5937,610.889,758.83,243.644,4410.414,170.7397,321.5986
2016-11-02,1978.94,4613.74,390.8,237.916,612.3507,758.05,244.3677,4376.678,169.4798,326.6454
2016-11-03,1983.8,4598.6,388.49,237.995,611.8153,758.63,244.137,4360.432,168.9087,325.4251
2016-11-04,1982.02,4579.88,386.4,237.7345,612.6517,758.59,244.71,4366.293,168.2819,325.7279
2016-11-07,1997.58,4650.25,392.84,237.7145,611.8629,761.5,243.7749,4387.659,169.3538,319.47
2016-11-08,2003.38,4668.16,396.21,237.8574,611.2206,764.91,243.5285,4407.514,169.2729,318.241
2016-11-09,1958.38,4681.34,386.44,238.3467,609.4079,755.02,240.9948,4333.225,169.5321,317.9953
2016-11-10,2002.6,4695.67,384.47,236.7393,605.6952,742.13,240.1584,4276.653,169.3953,316.1545
2016-11-11,1984.43,4683.83,372.83,235.867,604.4172,,239.9799,4281.054,166.438,305.5304
2016-11-14,1974.4,4671.86,368.39,234.3113,602.1391,721.7,237.8337,4307.342,166.3781,304.9434
2016-11-15,1967.53,4698.74,369.51,234.8883,602.9905,730.88,237.9663,4292.004,168.2721,305.67
2016-11-16,1979.65,4689.93,372.02,234.0368,602.3659,731.74,237.817,4269.954,167.2384,305.5498
2016-11-17,1980.55,4713.82,372.04,234.8334,602.2414,732.41,237.3474,4267.093,167.1616,303.7362
2016-11-18,1974.58,4687.56,370.88,234.1066,600.8331,728.15,235.8316,4253.436,167.7598,301.7482
2016-11-21,1966.05,4723.95,372.13,234.109,601.1882,728.88,236.3382,4253.029,171.5319,302.0351
2016-11-22,1983.47,4731.22,376.56,233.9629,601.5997,730.1,236.391,4300.019,172.0464,302.3878
2016-11-23,1987.95,4722.07,375.91,234.107,600.3737,728.14,235.6117,4285.72,172.4915,296.9872
2016-11-24,1971.26,4732.25,374.2,233.4586,600.4467,,235.9096,4293.246,,
2016-11-25,1974.46,4753.22,375.85,233.5478,600.6294,727.6,236.0483,4309.175,171.8377,294.1557
2016-11-28,1978.13,4731.87,379.1,234.1228,602.1463,729.37,236.584,4333.711,173.9343,297.3557
2016-11-29,1978.39,4739.15,377.04,234.3573,602.7256,729.12,237.0231,4363.23,170.3219,296.6125
2016-11-30,1983.48,4730.42,379.0,234.3226,601.8756,728.6,236.3484,4341.463,173.8088,292.4069
2016-12-01,1983.75,4721.04,377.07,234.0123,599.9618,724.52,235.7504,4285.848,175.6645,291.29
2016-12-02,1970.61,4721.89,374.74,233.51,601.3341,725.05,236.6974,4316.663,175.9154,293.3864
2016-12-05,1963.36,4747.49,375.14,234.2468,601.0046,727.86,237.0804,4329.99,178.5622,293.0745
2016-12-06,1989.86,4774.42,378.45,234.1331,600.5836,730.77,237.004,4362.651,177.9158,291.4842
2016-12-07,1991.89,4834.27,381.15,234.2035,601.6709,735.23,237.8008,4431.262,176.7985,293.3316
2016-12-08,2031.07,4844.61,386.3,234.5121,600.3249,734.53,236.5993,4445.126,176.9899,292.0651
2016-12-09,2024.69,4864.47,385.66,234.2235,599.0233,733.44,235.6382,4445.445,178.1587,289.4534
2016-12-12,2027.24,4864.94,383.21,233.862,597.5949,732.25,236.0175,4452.952,178.2326,290.4368
2016-12-13,2035.98,4903.37,385.39,234.3655,598.4275,733.79,236.5425,4465.505,177.7223,288.747
2016-12-14,2036.87,4875.09,383.45,234.9608,599.4697,735.03,236.5012,4404.529,177.1273,289.9221
2016-12-15,2036.65,4849.76,377.26,234.4429,597.8808,729.76,234.1304,4326.391,175.5307,281.4806
2016-12-16,2042.24,4850.45,376.29,234.598,598.4738,730.98,234.2,4373.023,176.1352,283.3783
2016-12-19,2038.39,4861.9,373.97,234.4379,600.2522,732.71,235.1464,4410.893,175.0016,284.7113
2016-12-20,2041.94,4869.43,374.06,234.4228,600.1913,733.39,234.5877,4414.728,174.1717,282.448
2016-12-21,2037.96,4865.98,374.0,235.1193,601.0997,735.65,235.296,4385.752,174.6721,282.3524
2016-12-22,2035.73,4860.07,370.31,235.1363,600.8862,735.53,235.3144,4379.872,174.5276,281.7335
2016-12-23,2035.9,4863.91,369.97,234.9066,601.4928,736.07,235.5094,4388.281,174.4501,282.4601
2016-12-26,2037.75,4862.07,370.35,234.9456,601.4515,,235.5094,4391.047,,
2016-12-27,2042.17,4867.83,371.38,234.8907,601.1723,736.68,235.3305,4395.044,177.1039,283.772
2016-12-28,2024.49,4840.97,374.95,235.1829,602.1792,737.42,235.6706,4372.234,177.4175,284.2997
2016-12-29,2026.46,4848.33,378.15,235.146,603.2362,738.79,236.6152,4422.491,177.2478,288.5901
2016-12-30,,4843.61,379.84,235.1589,603.0902,739.08,237.4334,4474.003,176.9417,286.9997
2017-01-02,2026.16,4848.79,379.67,235.5279,,,,4477.765,,
2017-01-03,2043.97,4862.39,382.57,235.3939,601.638,740.24,236.3708,4467.722,174.0268,289.5842
2017-01-04,2045.64,4907.03,383.9,235.358,601.2212,742.9,237.1264,4526.771,176.2625,290.4108
2017-01-05,2041.95,4930.56,388.44,235.6995,601.9869,747.8,238.8374,4561.976,176.9884,294.4025
2017-01-06,2049.12,4933.03,388.17,235.36,601.0908,748.35,237.9339,4564.668,176.6631,292.4381
2017-01-09,2048.78,4916.01,387.0,235.1748,601.8221,747.82,238.135,4531.274,174.6005,295.317
2017-01-10,2045.12,4923.52,390.2,235.5438,602.1014,746.96,238.3396,4515.432,175.6359,295.4707
2017-01-11,2075.17,4919.67,390.66,235.3467,602.3873,745.24,237.6733,4480.087,176.3584,298.2492
2017-01-12,2087.14,4934.31,395.03,235.9495,602.8301,748.99,239.0609,4507.316,178.9401,299.0497
2017-01-13,2076.79,4947.57,394.74,235.8304,601.973,749.59,238.5904,4496.637,179.0589,298.1177
2017-01-16,2064.17,4935.22,391.71,235.5781,602.2207,,238.4712,4489.575,,
2017-01-17,2071.87,4932.74,394.25,235.6626,603.3146,752.94,239.9583,4518.176,179.8893,302.3113
2017-01-18,2070.54,4940.92,395.58,235.4814,602.2013,751.08,239.1723,4528.371,178.7497,302.092
2017-01-19,2072.79,4914.31,394.1,235.1474,600.5245,747.39,237.8228,4469.528,178.295,299.4361
2017-01-20,2065.61,4932.89,393.55,235.4537,599.6908,747.1,238.0721,4489.126,178.7389,300.2859
2017-01-23,2065.99,4929.48,397.47,235.5799,601.2504,749.23,239.515,4526.578,179.1912,302.9845
2017-01-24,2065.76,4954.89,400.34,235.8303,600.7845,749.36,238.9853,4525.468,179.5061,301.7703
2017-01-25,2066.94,4997.07,401.9,235.5927,598.7176,747.94,238.4014,4505.962,178.7347,298.5172
2017-01-26,2083.59,4991.41,403.93,235.0798,597.6977,747.74,238.121,4502.394,178.5382,296.5321
2017-01-27,,4990.59,403.57,,598.367,749.65,238.624,4481.515,177.9497,296.1881
2017-01-30,,4959.54,402.32,,598.2897,749.07,238.5714,4463.417,176.0404,297.419
2017-01-31,2067.57,4960.51,400.63,235.3934,598.8995,749.69,239.5169,4499.706,177.1814,301.2529
2017-02-01,2080.48,4963.7,402.3,235.2797,597.8277,750.19,238.9926,4465.842,179.1057,300.4863
2017-02-02,2071.01,4968.92,403.28,235.4088,598.5191,752.93,239.4252,4494.452,178.8205,303.251
2017-02-03,2073.16,4997.9,404.9,235.2525,598.1648,755.01,239.2018,4517.625,177.8983,303.6036
2017-02-06,2077.66,4977.75,406.72,235.4854,598.3559,757.01,239.7399,4504.658,177.6778,306.4268
2017-02-07,2075.21,4975.35,405.36,235.7215,598.956,756.21,239.7631,4507.556,177.7459,307.4261
2017-02-08,2065.08,4989.76,406.18,235.8816,600.5165,757.95,240.5552,4547.849,178.8722,308.2763
2017-02-09,2065.88,5004.91,407.9,235.7622,600.6963,758.61,239.7649,4550.357,179.0963,307.6093
2017-02-10,2075.08,5024.87,409.93,235.8237,599.9383,759.83,239.3869,4573.628,180.7783,307.39
2017-02-13,2078.65,5049.44,412.27,235.7689,599.733,760.78,239.2033,4567.003,179.33,304.8915
2017-02-14,2074.57,5050.83,411.67,235.9389,598.9317,760.37,238.6559,4551.187,179.309,304.7966
2017-02-15,2083.86,5078.66,415.07,235.8148,598.2645,757.72,238.4448,4553.07,180.0965,306.7164
2017-02-16,2081.84,5088.45,416.8,235.8803,599.6246,758.49,239.6408,4579.407,179.0205,308.8353
2017-02-17,2080.58,5088.38,413.91,235.9065,600.0809,758.53,239.7111,4582.05,178.2741,308.2181
2017-02-20,2084.39,5089.31,415.92,235.595,600.0282,,239.7458,4585.461,,
2017-02-21,2102.93,5106.77,416.92,235.4078,599.5992,760.04,239.2635,4614.878,177.7874,308.1868
2017-02-22,2106.61,5105.53,419.27,235.0952,600.2882,762.05,239.6158,4611.359,177.1574,306.7984
2017-02-23,2107.63,5115.33,419.79,235.5506,601.5307,764.12,240.5146,4644.631,176.7966,311.3055
2017-02-24,2094.12,5103.42,416.01,235.684,603.5221,765.19,241.2517,4652.851,177.0244,313.0266
2017-02-27,2085.52,5105.92,414.61,235.7936,603.5658,765.31,241.0902,4662.004,176.2551,313.165
2017-02-28,2091.64,5098.13,412.89,235.8261,603.9378,765.25,241.2673,4642.5,177.5513,311.9504
2017-03-01,,5147.67,413.89,,601.7157,763.68,239.5328,4621.37,178.7382,310.9847
2017-03-02,2102.65,5127.89,413.01,235.3066,601.1018,762.82,239.0711,4598.036,176.034,306.7348
2017-03-03,2078.75,5128.4,410.66,235.3732,601.149,763.71,239.1719,4576.469,176.4482,305.147
