Date,AAPL US Equity,MSFT US Equity,GOOGL US Equity,GOOG US Equity,AMZN US Equity,TSLA US Equity,FB US Equity,BRK/B US Equity,NVDA US Equity,V US Equity,UNH US Equity,JNJ US Equity,JPM US Equity,PG US Equity,WMT US Equity,HD US Equity,BAC US Equity,MA US Equity,XOM US Equity,PFE US Equity,KO US Equity,DIS US Equity,CVX US Equity,PEP US Equity,CSCO US Equity,ADBE US Equity,ABBV US Equity,LLY US Equity,TMO US Equity,CMCSA US Equity,NKE US Equity,VZ US Equity,ABT US Equity,ACN US Equity,AVGO US Equity,ORCL US Equity,CRM US Equity,COST US Equity,INTC US Equity,WFC US Equity,MRK US Equity,DHR US Equity,PYPL US Equity,MCD US Equity,T US Equity,QCOM US Equity,NFLX US Equity,UPS US Equity,MS US Equity,SCHW US Equity
2012-09-25,20.686,25.0357,374.943,,252.46,5.532,20.28,88.12,3.0793,31.4856,48.471,53.3707,31.0444,52.1894,59.8453,48.435,7.7148,42.668,61.3812,16.7188,27.9144,47.0414,78.5972,53.43,13.8124,32.895,,37.1617,56.882,14.9528,21.3621,29.4935,27.5966,53.8744,25.9915,27.0613,38.0325,78.007,17.0696,26.3831,31.7375,39.4977,,71.144,16.4162,47.7997,7.686,54.518,13.7071,11.5839
2012-09-26,20.429,24.8503,377.095,,249.67,5.508,20.62,88.33,3.0264,31.0083,48.108,53.1243,30.8071,51.9719,59.7889,47.989,7.6197,42.132,61.04,16.7121,27.9737,46.5042,78.1768,53.483,13.7458,32.53,,36.9659,56.602,14.6463,21.4542,29.4741,27.4458,53.4097,26.3458,26.5642,37.235,77.669,17.153,26.1552,31.6671,39.8562,,71.405,16.4248,47.4872,7.876,54.298,13.5667,11.5974
2012-09-27,20.925,24.8462,378.617,,256.59,5.698,20.32,88.26,3.0483,31.3335,48.505,53.132,31.1439,51.9719,59.6197,48.565,7.7537,42.73,61.4214,16.7996,28.3811,47.0772,78.7818,53.651,13.9086,32.8,,37.3105,57.296,14.9236,21.5688,29.584,27.4974,54.2645,27.4757,26.9879,38.295,77.13,17.4863,26.4135,31.8219,40.1604,,71.458,16.386,48.3788,7.936,54.48,13.9053,11.5794
2012-09-28,20.489,24.5167,377.616,,254.32,5.856,21.66,88.2,3.0632,31.4201,47.789,53.055,30.9908,52.0169,59.4746,48.963,7.6327,42.665,61.1872,16.7255,28.0996,46.8086,78.3515,53.749,14.1306,32.435,,37.1304,56.708,14.907,21.3239,29.4611,27.1959,58.124,27.4521,27.1997,38.1725,77.023,17.1605,26.2388,31.7269,39.9431,,70.294,16.2609,47.6015,7.777,54.14,13.8227,11.494
2012-10-01,20.252,24.2943,381.259,,252.01,5.832,21.99,88.66,3.0115,31.9934,48.695,53.2244,31.366,52.0844,59.6761,49.125,7.7451,43.176,61.4214,16.85,28.433,46.6206,78.8154,53.658,14.0899,32.62,,37.2557,57.094,14.8221,21.4677,29.6163,27.4022,58.0576,27.313,27.3812,37.785,77.292,17.2363,26.3679,31.8113,40.7398,,70.478,16.2824,47.1748,8.007,54.472,13.864,11.5794
2012-10-02,20.311,24.4343,378.862,,250.6,5.96,22.27,88.83,3.0241,31.8226,48.988,53.0935,31.3277,51.5894,59.4343,48.93,7.7191,43.248,61.3678,16.9073,28.4033,46.2356,79.2926,53.635,14.0675,32.57,,37.5454,57.566,15.0148,21.3329,29.6486,27.188,58.3066,27.1017,27.3639,38.235,76.508,17.3007,26.4591,31.9907,40.4573,,69.665,16.3083,47.0834,8.066,54.48,13.9631,11.5974
2012-10-03,20.622,24.5991,381.62,,255.92,5.86,21.83,89.49,2.9931,32.4122,49.04,53.1243,31.5128,51.8744,59.797,50.098,7.8747,44.77,61.3545,17.0419,28.3293,46.9787,78.0692,53.696,14.1122,32.6,,37.8352,57.595,15.1636,21.0745,29.9201,27.6997,58.4975,27.2198,27.5109,39.26,76.608,17.081,26.9302,32.2088,40.8774,,69.221,16.4636,47.2967,8.94,55.516,14.0622,11.4715
2012-10-04,20.479,24.7391,384.398,,260.47,5.88,21.948,90.36,3.1275,32.6813,49.997,53.3322,32.2532,52.0319,60.2161,50.074,8.134,44.876,61.7024,17.0621,28.3959,47.122,78.7481,53.825,14.0861,32.68,,38.1876,58.125,15.2913,21.5441,30.5537,28.0765,59.2528,27.1017,27.5758,39.4575,78.038,17.0166,27.333,32.448,40.957,,69.742,16.5369,47.7387,9.524,55.199,14.4255,11.7682
2012-10-05,20.043,24.5908,384.197,,258.51,5.778,20.91,90.42,3.054,32.8194,49.273,53.6247,32.1683,52.2194,60.5465,51.258,8.0563,44.941,61.9232,17.1765,28.5811,47.4264,78.9834,54.0,14.06,32.47,,37.7726,58.703,15.3081,21.3936,30.7531,28.4058,58.7133,27.1174,27.1392,38.6825,78.276,17.1795,27.2342,32.5606,40.8919,,69.719,16.5195,47.7311,9.509,55.297,14.4503,11.912
2012-10-08,19.6,24.5332,379.288,,259.06,5.85,20.4,90.17,3.0241,32.4567,49.678,53.463,32.1298,51.8219,60.6432,50.187,8.0217,44.625,62.0102,17.0957,28.5811,46.8534,79.0641,54.068,14.0899,32.23,,39.7697,58.318,15.1698,21.3419,30.4393,28.2907,58.9623,26.6765,26.9576,38.4,77.938,17.0507,27.2038,32.6028,41.1598,,70.133,16.4322,46.7862,10.503,55.796,14.409,11.8221
2012-10-09,19.529,24.1213,372.406,,250.96,5.674,20.227,89.26,2.9599,31.9957,49.566,52.67,31.9138,51.522,59.7486,49.433,7.9612,43.959,61.6422,17.0351,28.5663,46.1192,78.8893,54.007,14.0153,31.685,,40.5763,56.756,14.797,21.2273,30.1387,28.1241,58.4311,26.4482,26.4994,38.035,76.623,16.5887,26.6719,32.4832,40.1459,,70.569,16.2053,46.0166,9.361,55.236,14.3264,11.6243
2012-10-10,19.684,23.8741,372.641,,244.99,5.68,19.64,88.73,2.9093,32.1548,49.256,52.5237,32.2146,51.102,60.7802,48.452,7.9612,43.695,60.9062,16.9342,28.2181,45.8506,75.5888,53.385,13.65,31.51,,39.3389,56.303,14.73,21.1689,29.923,27.9139,58.3975,25.6608,26.4907,37.54,78.098,16.4826,26.7707,32.0822,40.0734,,70.792,16.1093,45.5518,9.357,54.661,14.3677,11.6603
2012-10-11,19.291,23.8494,376.104,,244.22,5.664,19.75,88.71,2.9254,32.5362,49.73,52.3313,32.4691,50.997,60.4498,47.86,8.0735,44.686,60.9999,16.9073,28.233,45.0716,75.9989,53.028,13.6128,31.78,,39.6287,57.036,14.7174,21.3217,29.5439,27.7381,58.2884,25.9285,26.612,38.1525,75.612,16.422,26.7327,31.9767,40.508,,70.761,15.8213,45.1175,9.426,54.692,14.7475,11.8401
2012-10-12,19.34,24.0554,372.736,,242.36,5.528,19.518,88.25,2.9001,32.5526,49.221,52.3313,32.0989,50.952,61.0945,48.306,7.8834,44.76,60.9062,16.9073,28.3219,45.2955,75.3334,53.202,13.7208,31.94,,39.5112,56.718,14.9897,21.2138,29.1648,27.6821,58.2884,25.9668,26.8546,38.3225,75.016,16.2707,26.026,32.0963,40.508,,70.876,15.5465,44.8736,9.191,54.548,14.2934,11.6423
2012-10-15,19.495,24.3107,370.849,,244.18,5.466,19.52,89.11,2.9369,32.7328,49.583,52.8163,32.685,51.5295,62.1744,49.19,8.16,44.993,61.2273,17.2101,28.2478,45.4746,75.8375,53.423,13.8289,32.33,,41.1402,57.286,15.262,21.4812,29.0863,28.7889,58.9181,26.1332,27.1144,38.5375,74.216,16.4599,25.76,32.7787,40.7687,,71.634,15.3632,45.1784,9.251,54.911,14.6567,11.7142
2012-10-16,19.957,24.2943,372.711,,243.94,5.612,19.48,89.93,3.0218,33.03,49.057,53.5477,33.0321,51.7469,61.981,49.36,8.1773,45.295,61.8094,17.3649,28.0774,45.8775,76.6912,53.392,14.0545,33.24,,42.0252,58.096,15.3626,21.8474,28.8118,28.8209,59.4051,27.0466,27.6082,38.865,74.595,16.9295,25.6308,33.1868,40.9933,,72.086,15.4461,45.9943,9.436,55.304,14.7558,11.975
2012-10-17,19.798,24.3766,378.111,,247.49,5.764,19.88,90.4997,2.9989,33.3576,48.29,54.6641,33.41,52.5273,62.0777,49.79,8.16,45.672,62.4852,17.3919,27.9589,46.8176,77.4239,53.24,13.9445,33.44,,42.033,58.347,15.5511,21.9216,29.2301,27.5862,58.5654,26.8576,27.0538,37.9075,74.424,16.5053,26.1932,33.3416,40.6311,,71.773,15.5857,46.4662,9.789,55.441,15.2677,12.2447
2012-10-18,19.43,24.2984,347.837,,244.85,5.608,18.975,90.62,2.953,33.1984,48.307,55.8344,33.1709,52.5273,61.6989,50.122,8.1859,44.994,62.5454,17.5231,28.0329,46.934,77.071,53.742,13.8699,33.475,,42.1427,56.872,15.6223,21.9216,29.923,26.6273,57.8517,26.8103,26.9542,37.525,74.078,16.4144,26.2691,33.7426,38.7118,,71.144,15.7166,45.6889,9.623,55.683,14.6897,12.2626
2012-10-19,18.73,23.594,341.226,,240.0,5.548,19.0,89.26,2.7796,32.7515,48.005,55.3262,32.6388,51.8467,60.9414,50.195,8.16,44.448,61.6555,17.338,27.707,46.4684,76.214,53.073,13.4488,33.24,,41.3987,55.947,15.4799,21.6699,29.5177,26.4315,56.8861,26.1332,26.3998,37.2525,72.886,16.1077,26.0944,33.0883,38.6322,,67.972,15.4112,44.7669,9.283,54.692,14.475,11.975
2012-10-22,19.473,23.0668,339.664,,233.78,5.57,19.321,88.51,2.7486,32.5245,48.764,55.2647,32.4614,51.7938,60.9655,50.317,8.2551,44.152,61.6823,17.2303,27.581,46.3699,75.7837,52.861,13.5606,33.49,,40.9444,56.342,15.5134,21.2273,29.2628,26.2956,56.9533,26.2985,26.6813,36.9075,73.055,16.2554,26.216,32.7013,38.2555,,67.765,15.385,44.7136,9.697,54.132,14.409,12.0019
2012-10-23,18.838,23.1055,340.505,,234.31,5.678,19.5,86.95,2.8313,31.9723,48.453,54.5794,31.8752,50.9923,60.2483,50.082,8.0908,43.484,60.3375,16.9544,27.1217,45.4477,73.5252,52.04,13.4264,33.31,,40.6546,55.532,15.262,20.8544,28.8053,26.1158,56.2228,26.1726,26.4994,37.2,73.193,16.3538,25.7372,32.2862,37.9441,,67.39,15.2716,44.4317,9.746,55.773,14.1282,11.885
2012-10-24,18.944,22.9859,338.98,,228.49,5.484,23.23,86.94,2.7945,31.9372,48.229,54.4639,32.1683,51.4763,60.2966,49.701,8.0476,42.981,60.1367,17.0351,27.3217,45.3492,73.747,51.949,12.9567,33.36,,39.5504,58.183,15.2578,20.8701,28.9098,26.1957,55.6854,25.771,26.508,37.055,73.532,16.2554,25.6232,32.2792,37.8427,,66.869,15.145,43.9135,8.588,55.312,14.186,11.975
2012-10-25,18.72,22.9679,339.209,,222.92,5.504,22.56,87.15,2.7968,32.1853,48.479,54.7719,32.1375,52.9809,60.6996,49.052,7.9871,42.491,60.5047,17.2371,27.4773,45.0,74.5872,52.321,12.8225,33.4,,40.0046,59.475,15.2327,20.5151,28.9229,26.2836,55.9709,26.5348,26.7333,36.3275,74.301,16.4296,25.8816,32.5747,37.8427,,66.907,15.0534,43.7611,8.787,55.373,14.12,12.1458
2012-10-26,18.55,23.2398,337.902,,238.24,5.476,21.943,86.66,2.767,32.3631,48.108,54.5871,31.7441,52.5046,60.5304,48.695,7.8834,42.833,60.6319,17.1159,27.4403,44.8389,74.7351,52.39,12.8896,34.01,,39.3232,58.838,15.7354,20.4792,29.2367,26.1638,56.3488,26.6371,26.8459,36.6625,74.547,16.6265,25.8132,32.4692,37.4951,,66.432,15.1101,44.9879,9.94,55.236,14.0704,12.1098
2012-10-31,18.284,23.5116,340.479,,232.893,5.626,21.11,86.35,2.7497,32.4684,48.298,54.5255,32.1452,52.3533,60.4578,49.782,8.0563,43.585,60.9999,16.739,27.544,43.9793,74.1037,52.587,12.7815,34.025,,38.0858,58.858,15.7208,20.5308,29.1778,26.1718,56.6007,26.0072,26.9239,36.495,75.692,16.3841,25.6004,32.1033,37.4661,,66.501,15.0927,44.6603,11.32,55.41,14.3934,12.2087
2012-11-01,18.321,24.3149,344.128,,232.14,5.849,21.21,87.68,2.8818,33.6664,49.118,55.0491,33.0398,52.3609,59.1926,50.496,8.4193,44.319,61.2876,16.5236,27.6551,44.5703,74.9233,52.739,13.0499,34.36,,38.4539,60.178,15.7312,21.4228,29.5046,26.1518,57.793,27.1647,27.2704,36.555,74.693,16.8613,25.8816,32.3214,37.8789,,66.501,15.3108,45.5137,11.099,55.902,14.5839,12.2626
2012-11-02,17.715,24.3023,344.293,,232.422,5.784,21.18,86.93,2.868,33.5541,48.341,54.5871,32.7159,52.3155,58.6446,50.301,8.5144,44.391,60.3977,16.5236,27.4699,44.6419,72.8462,52.443,12.9343,34.39,,38.0232,59.282,15.7564,21.2408,29.0994,25.956,57.0205,26.7474,27.0365,36.65,73.916,16.7098,25.6384,32.3636,37.6254,,66.547,15.241,45.186,10.986,55.584,14.7247,12.3525
2012-11-05,17.955,24.4096,341.811,,234.33,6.3,21.25,86.86,2.9897,33.1095,47.677,54.5024,32.6002,51.9224,58.9428,50.593,8.4279,44.031,60.6386,16.5438,27.2402,45.0537,73.3974,52.405,12.9716,34.24,,38.2033,59.696,15.681,21.4026,28.8902,25.988,56.9953,27.0229,27.0711,36.2725,75.154,16.713,25.8512,32.1314,37.8065,,67.007,15.1974,46.0471,11.177,55.562,14.6998,12.4874
2012-11-06,17.901,24.5991,341.191,,237.56,6.23,21.171,87.29,2.9874,33.6617,48.635,54.6718,33.0707,52.1189,59.4424,50.787,8.5922,44.611,61.2942,16.6313,27.7218,45.188,74.1839,52.671,13.0313,34.39,,38.2033,59.59,15.572,21.598,28.9556,25.9001,57.6922,27.7788,27.4003,36.93,75.969,16.6295,26.0792,32.3073,38.2411,,67.398,15.1843,46.0014,10.91,55.652,15.0642,12.4874
2012-11-07,17.216,23.9565,333.884,,232.061,6.308,20.47,85.45,2.8955,33.3576,46.798,54.156,31.2197,51.4611,58.9186,50.277,7.9785,43.942,59.3687,16.414,27.2032,44.8389,72.2681,52.397,12.83,33.47,,37.7334,58.655,15.3249,21.2655,28.2301,25.7802,55.9457,26.7395,26.6726,36.63,74.823,16.002,25.1691,31.2801,37.6399,,66.547,14.6774,44.2879,11.097,55.225,13.7723,12.0269
2012-11-08,16.591,23.7341,326.461,,227.35,6.262,19.99,84.58,2.9116,33.2406,46.09,53.6247,31.158,50.5916,58.4109,49.36,8.1168,43.667,58.621,16.4072,26.9365,44.803,71.1657,52.245,12.5467,32.98,,37.1773,57.605,15.1657,20.6387,27.851,25.3646,55.3748,26.645,26.3522,35.82,72.855,15.9407,24.7408,30.8462,37.5675,,65.222,14.4862,46.23,10.853,54.911,13.6812,11.9186
2012-11-09,16.878,23.7505,331.837,,226.31,6.064,19.21,85.18,2.7991,33.4441,45.625,53.7941,31.3277,50.6672,58.2739,49.441,8.1513,43.938,58.7156,16.414,26.8847,42.1349,71.1456,52.291,12.5392,32.9,,37.1773,58.501,15.1321,20.7398,27.8706,25.9081,55.2572,26.3615,26.2915,35.285,73.409,15.9178,24.7408,30.9917,37.6761,,64.923,14.6345,46.9538,11.129,54.654,13.7557,11.7921
2012-11-12,16.748,23.248,333.273,,226.47,6.214,20.07,85.27,2.736,33.5167,45.021,53.6478,31.2968,50.7201,58.4109,49.603,8.1168,44.443,58.7897,16.3732,26.7291,42.4841,71.2061,52.109,12.5653,32.7,,37.8274,58.443,15.151,20.7353,27.8183,25.92,55.9541,26.4639,26.2482,35.42,73.808,15.891,24.7561,30.9706,37.7123,,65.03,14.7785,46.9538,11.17,54.692,13.8882,11.6928
2012-11-13,16.75,22.5001,329.846,,226.6,6.323,19.86,85.87,2.7164,33.3318,45.012,53.5169,30.8803,50.5462,57.8709,51.404,8.0649,44.558,58.2174,16.3325,26.7883,42.9407,70.7691,52.086,12.5616,32.54,,37.2973,58.983,15.1285,20.551,27.8052,25.8441,55.6519,26.2041,26.0056,35.2775,73.585,15.5198,24.4884,30.7314,37.7413,,64.846,14.8134,47.3425,11.373,54.359,13.6812,11.449
2012-11-14,16.564,22.2928,326.591,,222.95,6.276,22.36,84.88,2.6499,32.8229,44.201,53.3322,30.3019,50.3043,57.468,49.855,7.771,43.81,57.9481,16.1695,26.6772,42.2334,69.4945,51.775,13.1661,32.235,,36.5694,58.53,14.8305,20.3556,27.6091,25.4685,54.6191,26.0072,25.6244,34.92,72.857,15.2749,24.0372,30.2881,37.2343,,64.831,14.7392,47.0352,11.397,53.178,13.3251,11.2865
2012-11-15,16.217,22.1439,323.944,,220.599,6.164,22.17,85.3,2.6613,32.8346,44.201,53.1782,30.379,50.1455,55.3807,49.676,7.8574,43.229,57.9952,16.0678,26.9884,42.502,68.8981,51.79,13.3752,32.64,,36.3637,58.26,14.7216,20.4073,27.2562,25.2528,54.2329,25.3931,25.9451,35.1825,73.805,15.3285,24.1443,30.1122,37.3575,,64.394,14.5822,46.6954,11.64,53.636,13.4659,11.4942
2012-11-16,16.28,22.0278,323.904,,225.23,6.368,23.561,85.91,2.6131,33.4702,44.762,53.2706,30.487,50.5235,54.8247,50.382,7.8834,43.931,58.2039,16.2035,27.0847,42.4572,69.4267,51.881,13.4115,32.65,,36.3241,58.405,14.8514,20.8027,27.0601,25.1249,55.5763,25.149,25.9883,36.075,73.797,15.451,24.4272,30.3022,37.6544,,64.448,14.46,47.1901,11.557,53.4,13.3996,11.5393
2012-11-19,17.454,22.1996,334.429,,229.71,6.584,22.92,86.76,2.6862,34.1597,45.633,53.3168,31.3045,51.3553,55.6225,51.363,8.2032,45.264,59.0253,16.3936,27.5884,42.896,70.7488,52.238,13.6432,32.92,,37.2102,59.195,15.0861,21.6407,27.9817,25.1409,56.3068,25.7868,26.1096,36.83,74.476,15.4969,24.779,30.4922,38.3135,,65.153,14.7567,47.312,11.623,54.483,13.6812,11.6387
2012-11-20,17.306,22.1849,335.31,,233.78,6.6,23.1,86.79,2.6554,34.3216,45.832,53.6401,31.3894,51.6426,55.6064,51.761,8.3242,45.159,58.9109,16.4887,27.5958,43.3705,70.2132,52.337,13.6724,32.64,,37.3368,59.6,15.3165,21.4812,27.9882,25.2048,55.9457,25.834,26.1615,36.475,74.9,14.933,25.1767,30.6469,38.1252,,65.643,14.6956,47.3501,11.771,54.407,13.5404,11.7109
2012-11-21,17.33,22.3842,333.258,,238.03,6.494,24.32,87.58,2.7317,34.3966,46.168,53.5785,31.4125,51.7711,55.5177,51.98,8.4452,45.334,59.2542,16.5362,27.6996,43.5854,70.5793,52.64,13.7768,32.84,,37.5188,58.954,15.2871,21.479,28.2105,25.3047,56.7266,25.8419,26.3305,39.695,74.607,14.8158,24.9243,30.8791,38.4149,,65.896,14.7698,47.3501,11.857,54.452,13.4576,11.7921
2012-11-23,17.632,23.0071,334.309,,239.88,6.426,23.998,88.5,2.7502,34.739,46.504,54.0291,31.6901,52.618,56.5734,52.572,8.5576,45.506,59.9814,16.6585,28.0996,44.1047,71.5082,53.309,14.0451,33.4,,37.772,60.381,15.4631,21.7373,28.6026,25.7602,57.2472,26.4167,26.7853,39.8625,75.517,15.0913,25.3909,31.1535,38.7408,,66.693,14.9923,48.1045,11.85,54.895,13.6066,11.9456
