Date,AAPL US Equity,MSFT US Equity,GOOGL US Equity,GOOG US Equity,AMZN US Equity,TSLA US Equity,FB US Equity,BRK/B US Equity,NVDA US Equity,V US Equity,UNH US Equity,JNJ US Equity,JPM US Equity,PG US Equity,WMT US Equity,HD US Equity,BAC US Equity,MA US Equity,XOM US Equity,PFE US Equity,KO US Equity,DIS US Equity,CVX US Equity,PEP US Equity,CSCO US Equity,ADBE US Equity,ABBV US Equity,LLY US Equity,TMO US Equity,CMCSA US Equity,NKE US Equity,VZ US Equity,ABT US Equity,ACN US Equity,AVGO US Equity,ORCL US Equity,CRM US Equity,COST US Equity,INTC US Equity,WFC US Equity,MRK US Equity,DHR US Equity,PYPL US Equity,MCD US Equity,T US Equity,QCOM US Equity,NFLX US Equity,UPS US Equity,MS US Equity,SCHW US Equity,CASH
2018-08-30,0.009148687,-0.000625461,-0.008106146,-0.008181944,0.002139744,-0.00611683,0.009843379,-0.007220591,-0.002444512,-0.001974551,-0.002268459,0.000667394,-0.004935843,-0.000958346,0.004798365,-0.012068547,-0.004186602,-0.003595045,-0.004337907,0,-0.008418826,-0.004724616,-0.003416038,-0.000806817,-0.006973881,-0.007217818,-0.00812778,0.001422447,-0.002254403,-0.001904897,-0.016931946,0.003292411,-0.001640046,-0.006737276,0.007691735,-0.010484417,-0.017332812,0.005253044,-0.010517874,-0.008515954,-0.003930667,-0.006290284,-0.005738741,-0.00190512,-0.008412837,-0.015437554,0.007956525,-0.005036342,-0.013098053,-0.015114989,0
2018-08-31,0.011487651,0.003388416,-0.018212744,-0.0170353,0.0051456,-0.004927177,-0.010810304,-0.004922705,0.010278158,0.001021518,0.000260189,-0.001928611,-0.005309585,-0.005530378,-0.002501152,0.007544336,-0.002582947,0.008199688,-0.004232849,0.000480494,-0.008490305,0.000892804,-0.011331923,0.000448312,0.013063257,-0.011020227,-0.008404995,0.001610609,-0.000375525,0.00841523,0.012240343,-0.006963886,-0.002688084,0.002605339,0.010925362,0.004125119,0.003543078,0.009916277,0.003931232,0.000341882,0.000728623,0.00513196,0.002602756,0.002715708,-0.000621862,0.008330828,-0.008935158,0.000243842,-0.009580697,0.004539086,0
2018-09-04,0.003214065,-0.005534498,-0.016774096,-0.017547724,0.01322751,-0.043046893,-0.026349935,0.006351957,0.010702225,0.006176465,0.000185245,-0.00722767,0.004962055,-0.003019097,-0.005229705,0.021243792,0.006769549,0.00583081,0.001495454,-0.003618056,0.004252904,-0.010499712,0.003455895,-0.009054906,-0.000836906,0.01195812,-0.014905081,-0.009796765,-0.012839666,-0.016628901,-0.032140934,-0.021942226,0.004031002,0.002540577,0.001824404,0,0.003465301,0.006625713,-0.009751264,0.005456169,-0.009373292,9.62E-05,0.007982782,-0.003145532,-0.002507314,0.027378114,-0.011158632,0.011813529,-0.002459282,0.010381407,0
2018-09-05,-0.006547978,-0.029247912,-0.010131143,-0.008827486,-0.022155762,-0.028824689,-0.023527715,0.010466341,-0.018786278,-0.035325707,-0.00324477,0.015876875,-0.004875217,0.007108909,0.013127371,-0.004544811,0.001283594,-0.02645266,0.013238773,0.011536018,0.013757336,-0.008879951,0.000420102,0.018916577,-0.009684549,-0.040325268,0.006641247,0.010459085,0.001358435,-0.002750968,0.004012186,0.011774514,-0.016678795,-0.005086998,0.009028431,-0.011177776,-0.03021498,0.003956253,-0.005017991,0.002548368,0.009811241,0.004432387,-0.044153888,0.00935383,0.005008358,0.012919941,-0.063644165,0.002566823,0.000203289,-0.01571264,0
2018-09-06,-0.016764127,0.002301592,-0.012681185,-0.012757179,-0.018471964,0.000747743,-0.028208476,0.002916688,-0.020686212,0.012744894,0.010849518,0.00740672,-0.004284542,-0.007713824,-0.001761785,0.008483541,-0.005820748,0.007592598,-0.011123272,-0.001675208,0.008558625,0.003544056,-0.031520989,0.011590069,0.000210148,0.01399546,-0.015350581,-0.003315994,-0.002714437,-0.009973833,0.005987613,0.008693604,-0.002578196,0.004260412,-0.024922083,-0.006893256,0.001210166,0.004530425,-0.009686654,-0.017454904,0.01101423,0.005657022,-0.00056164,0.003056582,0.004983399,-0.007503441,0.015357175,-0.007729291,-0.016346942,-0.020192902,0
2018-09-07,-0.008105056,-0.00488641,-0.005420113,-0.005658608,-0.003191508,-0.065110554,0.003132969,0.005434287,-0.003157297,-0.00903712,-0.005093539,0.003282068,0.001925524,-0.008992829,-0.006448827,0.001650178,0.000326018,-0.007925913,0.016884749,0.010003717,-0.001094186,0.006418418,-0.005481971,-0.006720002,-0.004875461,0.004302569,0.004576298,0.015631733,0.00097548,0.006934824,-0.001244842,-0.005355388,0.005755573,-0.00171399,0.074094592,0.00209254,0.010693145,0.019996598,-0.017287787,-0.009190278,0.004170715,0.000572975,-0.00202452,0.000974811,-0.001864544,0.00028435,0.006387224,-0.005757483,0.006033394,0.013041486,0
2018-09-10,-0.013504429,0.010754345,-0.002150767,-0.000163127,-0.006712814,0.081175866,0.006967817,0.004986612,0.010500456,0.006126531,-0.032388535,-0.000801325,-0.005350102,0.005720753,0.011103818,0.021398938,-0.00129769,0.002745326,-0.001468789,-0.003322513,0.007409134,-0.002616801,-0.001048436,0.007333992,0.000424589,0.01710288,-0.003722978,-0.005715554,0.005199315,0.005240982,0.022168411,0.002220028,0.005121877,0.002835488,0.033943089,0.021724348,0.00589894,0.007097999,-0.003235025,0.001044221,-0.001579131,0.004481172,0.010973125,0.007113143,0.008371069,0.027190934,-0.000774649,0.01091995,-0.005824502,0.00912957,0
2018-09-11,0.024962674,0.016862177,0.012625694,0.010862617,0.024523918,-0.021454429,0.01066289,-4.65E-05,-0.007049105,0.009738532,0.00503051,0.009430479,0.006311964,-0.004500371,-0.002686271,0.014888181,0.000971672,0.008372626,0.013975982,0.005924323,-0.000869251,-0.00980627,0.004706763,-0.002116444,-0.000849358,0.00612358,-0.006844449,-0.00735658,-0.003208525,-0.001651768,0.006434521,0.011024654,0.000750494,0.006700841,-0.034071704,0.001228679,0.009994823,0.004225218,-0.030036129,-0.001392537,-0.006924736,0.001140815,0.017988677,-0.002728317,0.008603102,0.002623526,0.021354135,-0.010270576,-0.001670065,0.007086654,0
2018-09-12,-0.012487717,0.004216209,-0.015574568,-0.012426554,0.001433187,0.03895366,-0.024029942,-0.002373805,-0.017005867,0.007395623,0.00622666,0.006117284,-0.011867805,0.013322847,-0.006956863,-0.008786354,-0.013704309,0.002715014,0.003253415,0.00236277,0.004770339,-0.00127777,0.0066722,0.004578361,-0.002980827,0.002954433,0.000642935,0.003118968,0.011022587,-0.00580277,0.004468078,0.004559045,0.005540339,-0.001994063,-0.011504523,0.008547967,0.016417747,-0.007272886,0,-0.025416966,0.01122805,0.005117145,0.010553326,0.000732236,0.022699691,-0.010537187,0.038633779,0.001873604,-0.00797286,-0.00530924,0
2018-09-13,0.023871015,0.010684644,0.008956019,0.01070087,-6.53E-05,-0.003724142,-0.003958442,0.001397039,0.011640191,0.007206303,0.010679101,0.003795959,0.003883956,0.004083277,-0.008896913,-0.012007682,-0.009578953,0.014795184,-0.009790682,0.010321399,-0.000436498,0.010993715,0.004394762,0.009960723,0.007435472,0.002722308,0.032603207,0.005739757,0.02049282,0.025982464,0.005647232,-0.000546504,0.02258908,0.010046278,0.023770415,-0.007731133,0.017924256,-0.004838709,0.014145826,-0.016945927,0.013790203,0.015290771,-0.002275314,-0.014305978,0.007749328,0.039087688,-0.004877398,-0.029637549,0.005044094,-0.005735557,0
2018-09-14,-0.011420289,0.004065854,-0.003525248,-0.002385152,-0.009939325,0.019635975,0.005931802,0.006863636,0.018583803,0.001421358,-0.000679517,-0.00286311,-0.000176306,0.001914858,-0.005587543,-0.001811835,0.007604246,0.003398167,0.007262479,0.002562391,0.003484227,-0.012822871,0.009243165,-0.003653632,0.00338041,0.02271779,-0.006771155,-0.007629368,-0.007613281,-0.002161507,0.000238891,-0.007123225,-0.001168348,-0.002501969,0.003899942,0.005906492,-0.004371661,-0.024717259,-0.000659609,-0.004920709,-0.005273853,-0.005133423,-0.015412668,-0.009652299,-0.00237763,0.006413028,-0.009799317,0.005749373,0.009800164,0.01456938,0
2018-09-17,-0.026994722,-0.01090831,-0.015527665,-0.014154785,-0.032058689,-0.001220256,-0.010777435,-0.000369805,-0.009083928,-0.011292153,-0.005440829,0.00336392,0.002991021,0.00762559,0.002428132,-0.003211211,-0.002967605,-0.006859745,0.005891681,0.00116281,0.007149461,0.000915463,0.001106957,0.00721726,-0.006137061,-0.023723808,-0.003245112,-0.000566974,-0.014653953,0,-0.002758763,0.002746869,-0.011022118,-0.003501442,-0.00640963,-0.001423632,-0.01645311,-0.014462618,-0.002637985,-0.0077038,0.006268129,-0.008457756,-0.023404612,-0.01693351,0.000596201,-0.024945944,-0.039758492,-0.010860909,-0.010639851,-0.016555387,0
2018-09-18,0.001651779,0.009496333,0.006257165,0.004462155,0.017157768,-0.034084017,-0.001745201,0.009250164,-0.010679975,0.009870795,-0.00220067,0.004134819,0.0040322,-0.002971132,0.006413647,0.012495176,-0.002313843,0.016406335,0.002633666,0.011559859,-0.008455537,0.001552782,0.005262619,-0.012378175,0.007403244,0.009424231,-0.029366258,0.011006921,0.00267731,0.020884451,0.023737731,-0.005685348,0.010876366,0.007977562,0.028131482,-0.003055004,0.006947153,0.010078541,0.014859767,0.003492599,0,0.007427521,0.011659325,-0.002338378,0.002970646,0.020005408,0.048198744,-0.007162792,0.00355921,0.005944151,0
2018-09-19,0.000606865,-0.013427965,0.00611607,0.008463762,-0.007565706,0.048161641,0.017071172,0.012066168,0.003534645,-0.001423381,0.007717024,-0.000569008,0.028633079,0,-0.001993707,0.003120079,0.025811692,-0.008489655,0.011886006,-0.005763226,0.000654467,0.002371119,0.011614385,-0.001846184,-0.003801009,-0.022066719,-0.017318044,-0.010723899,0.008164888,-0.011192805,-0.009783171,-0.016497218,0.001314099,0.004225442,0.008556255,0.008126746,-0.020071894,-0.002135976,0.001084974,0.013123923,-0.006268129,0.007000447,-0.004580246,0.008897844,-0.010438646,-0.008872105,-0.001878548,8.45E-05,0.025788081,0.026705011,0
2018-09-20,0.007573719,0.016602799,0.014625087,0.013384651,0.009238657,-0.002310204,0.017990032,0.003298469,-0.021179757,0.012269636,0.003986748,0.010763129,0.008550458,0.016060788,0.0053407,-0.002934762,0.006111759,0.014556595,0.002242905,0.011262761,0.014686495,0.016530901,-0.000754157,0.012660232,0.009474401,0.005496795,0.018074008,0.003116025,0.005955477,0.013047105,0.011071838,0.008376505,0.00422501,0.005701393,0.012903025,0.020027265,0.016861619,0.000298317,0.022495848,0.005957298,0.011366933,0.004269474,0.014340749,0.010063303,0.002099511,0.007265509,-0.004369681,0.007329876,0.015761978,0.001536904,0
2018-09-21,-0.010839958,0.006057297,-0.01645769,-0.017663318,-0.015179171,0.002577709,-0.018787602,-0.005246507,-0.01068401,0.005413395,0.001052544,0.00631905,-0.00659712,0.005374655,0.001565055,0.006285569,-0.00514224,0.002305288,0.004117938,0.007060572,-0.001287861,-0.010990182,0.014218002,-0.002692568,0.017238828,-0.020713157,-0.004543076,0.00244826,0.004074948,0.00237499,0.002106252,0.008672742,0.003772558,0.000344717,0.012859243,0.013198678,0.000128609,0.003586392,-0.01150661,-0.010131054,0.004510182,0.001018695,0.000220726,0.027659332,0.010115284,-0.01213768,-0.011479033,-0.005295688,-0.009468764,-0.00442726,0
2018-09-24,0.014277324,0.003581449,0.006327413,0.006223679,0.010053678,0.001937273,0.01510658,-0.010897178,0.008503533,-0.006284431,0.002583134,-0.017011133,-0.009634556,-0.018226374,-0.010270701,-0.020938492,-0.009389346,-0.002484965,0.016649958,-0.002954995,-0.011008241,0.021240555,0.01222626,-0.023243495,-0.002474198,0.012229423,0.012495334,-0.006983232,-0.005518853,-0.061762409,-0.015074406,-0.016303239,0.03402711,-0.008995981,0.005426489,0.002736406,0.020745256,-0.006066031,0.005343685,-0.01336541,-0.004510182,-0.002315435,-0.01109643,-0.012112945,0.003838372,-0.001630343,0.02304426,-0.009843674,-0.017353259,-0.005414526,0
2018-09-25,0.006317896,-0.001920513,0.012075396,0.009567422,0.020564002,0.004361803,-0.00302737,-0.000366821,0.010148142,0.00314681,-0.014506627,-0.013113131,-0.002831616,-0.013741054,0.001894175,-0.002546946,-0.002282704,0.003472633,-0.001155212,-0.003191464,-0.008501606,0.00759652,0.006097249,-0.002674471,0.000619699,0.014099833,0.0038454,0.001040893,0.003873445,-0.006476094,0.006151142,-0.009193272,0.010581609,0.001099653,-0.007241882,0.00932464,0.000566661,-0.001759382,-0.021548235,-0.000552767,-0.001838605,0.001759655,0.004675507,0.01880706,-0.004431748,-0.011481389,-0.000487118,-0.0091586,-0.005781335,0.001163017,0
2018-09-26,-0.007988145,-0.004115063,0.000142382,-0.003517766,0.000151922,0.028139499,0.012294496,-0.008936857,-0.005566918,-0.0020744,-0.002275888,-0.003468232,-0.011840759,0.001683011,-0.005377301,0.000287968,-0.017762178,0.000633431,-0.008358584,-0.002513762,0.003715093,0.013809813,-0.011577138,-0.00420874,-0.001239783,0.002349389,0.004256246,0.005754379,-0.000987716,-0.000847941,-0.012937686,0.001694728,0.008825026,0.000867487,-0.009004832,-0.001742661,-0.003404795,0.003768906,-0.004584921,-0.019928291,-0.004538972,0.008114112,-0.002112403,-0.003911467,-0.012216998,-0.01356474,0.022615408,0.003781911,-0.012085979,-0.017588896,0
2018-09-27,0.02033981,0.003765813,0.011076893,0.011915278,0.019123765,-0.006676414,0.011257155,0.002726371,0.001796786,0.005011693,0.006593031,0.000434088,-0.00435635,-0.004815567,-0.004875152,-0.003282508,-0.00632746,0.000224818,-0.00011585,0.005023957,0.003482709,0.007177818,0.004255194,-0.004037195,-0.001652359,0.005349394,-0.000424299,0.003568225,0.006035536,-0.004250524,0.00998541,0.00843302,0.002468388,-0.017025585,0.004147764,0.00116074,0.013176248,0.000813523,0.003932579,-0.006415175,0.005529029,-0.005163832,-0.009617609,0.004629305,0.00209568,-0.000695816,0.007461246,0.000256689,0.00146607,-0.003952402,0
2018-09-28,0.003509066,-0.000349372,-0.000231938,-0.000979854,-0.004970155,-0.149678601,-0.026284141,-0.012024007,0.049680786,0.000466688,0.005238548,-0.000361859,-0.014778003,0.004455633,-0.002339481,0.001495769,-0.01615943,0.001347845,-0.008783479,0.00386258,0.003903906,0.007726117,-0.001552535,0.006722931,0.006597706,0.000148187,0.004662507,0.00579475,-0.00098274,0.005381968,0.002126907,-0.003738742,0.00464531,0.000881612,0.001135228,-0.002516642,-0.008764847,0.003751707,0.030269234,-0.004934139,0.003106183,0.004427372,-0.013007026,0.004556024,0.004775142,0.004451597,-0.0174346,0.00017109,-0.025442379,-0.027490727,0
2018-10-01,0.006708184,0.010783176,0.001200525,0.001540536,0.000678751,0.159966292,-0.012358677,0.003124347,0.029245214,0.004652905,0.011438516,0.01094133,0.005831646,0.005272237,0.00520433,0.002168823,0.00642656,0.005195553,0.009249657,0.004529184,0.000866006,-0.006003743,0.017108132,-0.009796541,0.004512231,0.020314574,0.004431884,0.002698131,0.017989661,0.003101089,-0.003073381,0.008393692,0.010306092,0.019261076,0.01120446,0.004643224,0.005205569,-0.000977154,-0.017923398,-0.005916726,0.008283192,0.005780931,-0.003306919,-0.003714852,-0.002683845,0.007883017,0.019324017,0.006054796,0.001289262,0.008104003,0
2018-10-02,0.008850739,-0.003986919,-0.000736703,0.004007653,-0.016626511,-0.031651109,-0.01933118,0.002371708,-0.010003471,-0.007454938,0.005670564,0.005638846,0.004132546,0.008213146,0.007913129,-0.013821305,-0.00236307,-0.006277352,0.007545797,-0.001129695,0.006038731,0.012141597,0.002809704,-0.018133723,0.002860234,-0.012749264,-0.008138693,0.003340434,-0.003064072,0.010419422,-0.020213069,0.010713813,-0.004190756,-0.002076988,-0.005667227,-0.03077788,-0.016397946,0.007218271,0.034906683,-0.002298128,0.00307106,-0.003023628,-0.009986882,-0.008976304,0.01275719,0.010276558,-0.011310876,-0.004004,0,0.006036246,0
2018-10-03,0.012096777,0.000173518,0.003215982,0.002363654,-0.00945454,-0.020879547,0.019269617,0.00514259,0.0008733,-0.002006759,0.000997129,-0.01037531,0.009344138,-0.015891798,-0.011415475,-0.004946661,0.014098983,0.003415598,-0.003592036,0.013252985,-0.013857482,-0.006394344,0.004559835,-0.011104005,0.002649924,-0.005493,0.018714056,0.006094806,-0.001617092,-0.014389565,-0.003267386,-0.002392159,-0.024272171,0.005701673,0.005306554,-0.009602585,0.011632449,-0.013418608,0.013627601,0.009924851,-0.005310049,-0.003954156,0.005407595,-0.003155231,0,-0.009725478,-0.000238667,0.006730404,0.01024068,0.018878236,0
2018-10-04,-0.017746407,-0.02088144,-0.028855724,-0.029321331,-0.022444225,-0.044993108,-0.022286779,0.011806187,-0.026291219,-0.017627716,-0.009572071,0.002299031,0.008975464,-0.013458125,0.001486863,-0.02429278,0.014233587,-0.031781874,-0.006637973,-0.002456473,-0.00043387,-0.006694586,-0.002877227,-0.008495297,-0.008848303,-0.025459052,-0.022861594,0.039443455,-0.016179661,0.000567258,-0.028523638,0.013358515,-0.003058697,-0.013179329,-0.00502417,-0.005642777,-0.026753188,-0.006540133,-0.013005357,0.016202479,-0.002104334,-0.014198177,-0.032774524,0.006896964,0.005880197,-0.003585942,-0.036185938,-0.004002535,0.003390387,0.017175206,0
2018-10-05,-0.016348938,-0.005868213,-0.007880974,-0.009322633,-0.010407904,-0.073150406,-0.00961485,0.002235249,-0.034346229,-0.009585627,0.003276626,-0.001795124,-0.005654338,0.002802437,-0.009598349,-0.012495799,-0.006597577,-0.012305335,-0.00280787,0.004687567,0.000653171,-0.011692702,0.003036464,-0.001131944,-0.005181389,-0.00185983,0.00573749,0.017806945,-0.011115253,-0.018633688,-0.000749027,-0.00145668,-0.003348139,-0.003672861,-0.01600372,-0.002429345,0.00109688,-0.057103928,-0.023119882,-0.005997185,-0.002672083,-0.000186821,-0.013849314,0.004634737,-0.003814695,-0.016297027,-0.034408989,-0.000596086,-0.011062225,-0.00387884,0
2018-10-08,-0.002328462,-0.011481101,-0.010250762,-0.00726702,-0.013441614,-0.044455233,-0.000508615,0.011777632,-0.015272481,-0.024161005,-0.000705431,0.002082328,0.006088633,0.00303928,0.01468057,0.010280716,0.001323002,-0.02372352,0.009213701,0.008203811,0.012991455,0.010745349,-0.003917613,0.015844304,-0.012755949,-0.032943065,0.004546607,0.003817841,-0.004286528,0.01778268,0.001372572,0.00145668,-0.001956662,-0.007797573,-0.011779324,0.000202492,-0.042282078,0.023080427,0,0.008983378,0.006036568,-0.012888218,-0.032128825,0.007180834,0.003521007,-0.003940153,-0.006424464,0.013051186,0.00575939,0.003685662,0
2018-10-09,0.013762402,0.012639702,-0.009343466,-0.00887325,0.003159526,0.047694874,0.004125026,0.007626433,-0.000866311,0.002955447,0.004080688,-0.001364365,-0.006961748,-0.002430685,0.02492776,-0.013494425,-0.009626248,0.007174394,0.004402927,0.004186472,-0.001937871,0.007470909,0.015735632,-0.000644531,-0.000630182,-0.002083129,-0.002535358,-8.61E-05,0.00129083,0.007363571,0.002364393,0.010464053,-0.00210185,-0.006495383,0.013701932,-0.009977148,-0.001009591,0.001071071,-0.010258943,-0.002612691,0.012238338,0.010548585,-0.006476545,0.012202258,-0.003276231,-0.011342094,0.018757378,-0.007266213,-0.018460304,0.009629607,0
