Date,APPLE INC,MICROSOFT CORP,ALPHABET INC-CL A,ALPHABET INC-CL C,AMAZON.COM INC,TESLA INC,META PLATFORMS INC-CLASS A,BERKSHIRE HATHAWAY INC-CL B,NVIDIA CORP,VISA INC-CLASS A SHARES,UNITEDHEALTH GROUP INC,JOHNSON & JOHNSON,JPMORGAN CHASE & CO,PROCTER & GAMBLE CO/THE,WALMART INC,HOME DEPOT INC,BANK OF AMERICA CORP,MASTERCARD INC - A,EXXON MOBIL CORP,PFIZER INC,COCA-COLA CO/THE,WALT DISNEY CO/THE,CHEVRON CORP,PEPSICO INC,CISCO SYSTEMS INC,ADOBE INC,ABBVIE INC,ELI LILLY & CO,THERMO FISHER SCIENTIFIC INC,COMCAST CORP-CLASS A,NIKE INC -CL B,VERIZON COMMUNICATIONS INC,ABBOTT LABORATORIES,ACCENTURE PLC-CL A,BROADCOM INC,ORACLE CORP,SALESFORCE.COM INC,COSTCO WHOLESALE CORP,INTEL CORP,WELLS FARGO & CO,MERCK & CO. INC.,DANAHER CORP,PAYPAL HOLDINGS INC,MCDONALD'S CORP,AT&T INC,QUALCOMM INC,NETFLIX INC,UNITED PARCEL SERVICE-CL B,MORGAN STANLEY,SCHWAB (CHARLES) CORP
2001-04-10,0.337,18.8443,,,12.01,,,43.02,2.4983,,12.282,26.7279,23.5749,16.6542,34.396,27.834,15.5766,,21.9078,18.5967,12.1647,22.7924,21.5179,25.03,11.5481,20.564,,41.1649,17.594,10.1652,3.7967,17.6184,13.24,,,12.6239,,25.037,15.2034,13.2356,33.7496,9.8256,,15.815,14.2241,16.5288,,32.175,31.0162,12.5915
2001-04-11,0.334,18.958,,,13.32,,,43.0,2.6492,,12.006,26.3823,24.3589,16.7337,33.9833,26.857,15.7656,,21.3705,18.1431,12.2985,22.3092,21.0541,24.579,12.6694,20.251,,40.4084,17.346,10.3479,3.6648,17.4147,12.905,,,13.0961,,25.416,16.8914,13.1403,33.2158,9.2524,,15.656,13.6318,17.3044,,32.087,32.7248,13.1897
2001-04-12,0.343,19.6337,,,14.67,,,42.6,2.689,,12.132,26.4142,24.7019,16.6826,33.6248,26.954,15.8856,,21.3862,18.4606,12.4211,22.6677,21.286,24.888,13.0917,20.415,,40.6816,17.578,10.4612,3.608,17.9774,12.5425,,,13.3407,,25.444,17.2596,13.3841,34.2275,9.6156,,15.75,13.6252,17.9649,,31.939,33.8317,14.2939
2001-04-16,0.328,19.1948,,,14.03,,,42.8,2.6235,,12.091,26.8934,24.7727,16.7819,33.185,26.857,15.7356,,22.0512,18.5513,12.6552,22.7222,21.7498,25.06,12.5237,20.3,,41.5011,17.388,10.4843,3.5588,17.9498,12.7814,,,13.4587,,24.505,16.1425,13.2103,34.0553,9.5817,,15.943,13.8932,16.3831,,31.639,32.5829,13.8031
2001-04-17,0.312,19.4127,,,14.74,,,45.04,2.7521,,12.259,27.4307,24.7019,16.2854,33.3135,27.122,15.6006,,22.0929,19.2362,12.736,23.3768,21.6222,25.102,12.1306,20.459,,42.494,17.924,10.7417,3.5829,18.2604,12.9352,,,13.678,,25.423,15.9829,12.8041,34.8087,9.5265,,15.914,14.2836,17.1926,,31.751,33.406,13.9028
2001-04-18,0.349,20.6599,,,16.54,,,45.34,2.9573,,12.6,27.2855,26.7327,16.3939,35.6747,29.517,16.5546,,22.2025,18.5513,13.0286,24.8573,21.6709,24.977,13.0553,22.841,,41.9634,18.957,10.8189,3.6831,18.3847,12.8775,,,15.1116,,26.88,19.1992,13.3364,34.1414,10.495,,16.102,13.8105,19.8989,,32.081,37.9755,16.1036
2001-04-19,0.394,21.484,,,15.99,,,45.92,3.2115,,12.541,26.966,26.5694,16.8306,35.5191,29.821,16.9206,,22.0251,18.0524,13.2376,24.8417,21.5063,25.22,13.7688,23.89,,41.9161,19.106,10.9862,3.8141,18.4675,12.5562,,,17.1354,,25.913,19.9419,13.4401,33.698,10.1479,,16.09,13.6815,22.4662,,33.624,38.1855,15.8583
2001-04-20,0.383,21.7871,,,15.78,,,45.7,3.3286,,12.502,26.7511,26.0249,16.5566,34.9846,29.905,16.5036,,22.2129,18.4878,13.0983,24.4365,21.6222,24.502,13.9436,22.851,,42.079,18.792,10.8729,3.8276,18.3157,12.3832,,,16.6548,,25.612,19.905,13.4289,31.6917,10.0393,,15.867,13.2348,21.6195,,34.308,37.4646,15.4058
2001-04-23,0.371,21.5503,,,16.2,,,45.64,3.1529,,12.404,26.6901,25.7527,16.5709,35.2079,29.892,16.4796,,22.951,18.5967,13.2237,23.4002,21.9608,25.102,12.6184,21.369,,42.2313,18.552,10.7314,3.8333,18.2639,12.2321,,,14.4623,,25.395,18.6099,13.3224,31.9672,10.0144,,15.791,12.9866,19.7126,,33.141,36.2158,14.4933
2001-04-24,0.368,21.3293,,,15.68,,,44.68,2.9297,,12.616,26.8673,25.8071,16.1684,33.8954,29.135,16.3506,,22.818,18.379,13.207,22.2703,21.8657,25.624,11.8393,21.245,,41.5326,18.651,10.6799,3.684,18.2294,12.2019,,,14.3105,,24.021,17.8857,13.4205,31.6271,9.9164,,15.721,13.1355,20.1529,,33.253,34.967,14.6773
2001-04-25,0.378,22.005,,,16.09,,,43.76,3.0645,,13.081,27.3,25.8507,16.431,34.281,29.782,16.4706,,23.2353,18.5559,13.4327,24.008,22.1022,26.17,11.4534,22.209,,42.7304,18.783,10.7674,3.7544,19.0475,12.4985,,,14.5466,,24.505,17.8182,13.1823,32.2298,9.8986,,15.815,13.4962,21.3316,,33.536,34.8535,14.6697
2001-04-26,0.378,21.8282,,,15.43,,,44.04,2.8229,,13.47,27.7502,26.406,16.6422,34.6667,30.61,16.5366,,23.1727,19.277,13.0704,24.5612,22.6912,26.663,11.0748,22.209,,42.7566,19.188,11.1262,3.8362,19.1545,12.32,,,14.2514,,24.372,17.5788,12.9246,32.2255,9.9342,,15.826,13.5392,19.6618,,33.348,35.6822,14.8614
2001-04-27,0.401,21.1935,,,15.27,,,44.7,3.0239,,13.542,27.7008,27.141,17.079,35.7424,31.128,17.0766,,23.2275,19.5583,13.0983,24.1015,22.6054,26.188,11.3587,22.682,,43.4973,20.171,11.0788,4.0086,19.227,12.6276,,,14.4623,,24.75,18.524,13.3981,32.57,9.8773,,15.879,13.8634,19.069,,33.695,37.0673,15.5132
2001-04-30,0.39,21.3924,,,15.78,,,45.5,3.1885,,13.596,28.0203,26.1229,17.1418,35.0049,30.481,16.8006,,23.1075,19.6399,12.8726,23.5716,22.3897,26.016,12.3636,22.334,,44.6531,21.774,11.1045,4.0269,19.0095,12.7374,,,13.6274,,24.477,18.9721,13.1599,32.7077,9.9716,,16.107,13.6484,19.4281,,33.848,35.6425,15.1834
2001-05-01,0.397,22.1566,,,16.89,,,45.6,3.4863,,13.737,28.1132,26.5313,18.3207,36.1957,31.866,16.9356,,23.1596,19.7851,13.2739,23.8054,22.3642,26.515,12.9606,21.901,,44.984,21.947,11.2708,3.9085,19.5687,12.5782,,,13.5262,,25.17,19.1378,13.2636,32.5484,9.8702,,16.271,14.1381,20.915,,34.113,35.9604,15.2985
2001-05-02,0.407,22.0271,,,17.11,,,45.3,3.4063,,13.123,28.3165,26.9886,18.3122,35.9115,31.575,16.8336,,22.5598,19.59,13.2572,24.3508,21.3324,26.313,14.5625,21.295,,45.3885,22.294,11.3362,4.0028,19.6412,12.4601,,,14.4791,,25.255,19.6043,13.4044,32.2514,9.79,,16.137,14.019,20.3561,,34.278,37.7598,16.1803
2001-05-03,0.382,21.6387,,,16.75,,,45.32,3.3914,,12.791,28.1016,26.6783,18.3464,35.9251,31.394,16.7856,,22.4555,19.1637,13.0286,24.1248,21.2628,26.271,13.5868,20.201,,44.8212,21.146,11.2306,3.9431,19.2615,12.5809,,,13.872,,24.806,18.6709,13.3621,32.4064,9.6138,,15.756,13.8304,19.9294,,34.214,37.5952,15.3215
2001-05-04,0.394,22.3397,,,17.56,,,45.86,3.4381,,12.697,28.392,27.5494,18.3464,35.8709,32.092,16.9146,,22.8336,19.7125,13.0509,24.0859,21.6454,26.533,14.3004,20.564,,45.1994,21.675,11.4262,3.9123,19.2615,12.7951,,,14.4117,,25.135,18.9655,13.3199,32.8799,9.863,,15.709,13.9462,20.8608,,34.219,38.2309,15.8583
2001-05-07,0.382,22.5386,,,16.92,,,46.38,3.5923,,12.624,28.4908,26.7871,18.4549,35.2147,31.769,16.8696,,23.0006,19.8531,13.0481,24.1482,21.8425,26.687,14.0164,20.474,,45.5882,21.691,11.5163,3.9027,19.617,12.9077,,,14.2261,,24.344,19.1375,13.3312,33.1081,9.9485,,15.68,14.2175,20.4882,,34.113,38.0096,15.5521
2001-05-08,0.376,22.7533,,,16.18,,,46.12,3.3324,,12.274,28.4472,25.9977,18.4121,35.1673,32.364,16.7136,,23.144,19.9619,12.9785,23.8131,21.7498,26.717,14.8392,20.912,,45.1994,22.013,11.2332,3.9451,19.1924,13.1,,,14.3695,,24.365,19.334,13.089,32.9101,10.2957,,15.551,14.0487,21.0166,,33.966,37.476,15.4063
2001-05-09,0.367,22.2292,,,15.01,,,45.86,3.1762,,12.292,28.5343,25.7255,18.8945,34.9035,31.394,16.6146,,23.3996,20.1615,12.7527,23.2599,22.1277,27.043,13.929,20.643,,44.921,21.65,11.0417,3.8545,18.578,13.2812,,,14.3864,,24.393,18.3821,12.9538,33.2889,10.2369,,15.932,13.9792,20.0784,,33.954,36.9367,15.0841
2001-05-10,0.352,22.1029,,,14.62,,,45.44,3.0694,,11.923,28.241,25.867,18.7946,36.1415,31.872,16.7346,,23.0903,19.8395,12.7109,24.2183,22.0767,27.596,13.7106,20.027,,44.6583,21.98,10.7468,3.7929,18.4365,13.2098,,,13.8214,,25.184,17.817,12.9313,32.9445,10.5591,,15.762,14.1083,19.8515,,33.996,36.897,15.3833
2001-05-11,0.35,21.9134,,,14.68,,,45.36,2.991,,12.137,28.2468,25.2845,18.6975,36.6016,32.28,16.0566,,22.9697,19.5038,12.6217,24.3664,21.8008,27.417,13.8708,19.818,,44.2209,21.41,10.7134,3.6975,18.3951,13.5284,,,13.4082,,24.869,17.1599,12.813,32.6948,10.4594,,16.248,13.9792,19.6279,,34.166,35.8809,15.1608
2001-05-14,0.357,21.6987,,,13.33,,,44.84,3.0166,,12.282,28.4007,25.9378,18.8545,36.7707,31.808,16.3206,,23.3419,19.6444,12.8224,24.117,21.8889,27.406,13.5213,19.465,,44.5055,21.113,10.9038,3.7428,18.5918,13.6904,,,13.5262,,25.304,16.8344,12.8412,33.0177,10.3152,,16.254,14.1612,19.279,,33.937,36.8913,15.0381
2001-05-15,0.355,21.5566,,,13.54,,,44.86,3.1249,,12.309,28.1945,25.7418,18.8346,35.1808,32.423,16.5156,,23.4441,19.4902,12.7917,24.2339,22.1207,26.723,13.6451,19.286,,44.6952,21.237,10.9527,3.8141,18.6401,14.1436,,,13.4334,,24.911,16.7054,12.7229,32.6776,10.4541,,16.107,14.3432,20.1529,,33.996,37.2432,15.0381
2001-05-16,0.369,21.8377,,,14.13,,,44.72,3.2723,,12.618,28.9758,26.3026,19.494,34.944,33.141,16.9656,,23.4572,20.2906,13.4411,24.982,22.2375,26.877,14.5625,20.429,,45.4647,21.534,11.1045,4.0462,18.9508,14.7752,,,13.8298,,25.332,17.4178,12.8693,33.6248,10.8244,,16.225,14.8561,21.9345,,34.214,39.2243,15.5368
2001-05-17,0.361,21.525,,,14.78,,,44.56,3.3301,,12.12,29.2401,26.2372,19.1685,35.0185,33.652,16.9806,,23.2554,20.3542,13.4132,25.3326,22.3332,26.681,14.4606,21.677,,46.2395,22.344,11.0968,4.0741,18.5469,14.7478,,,13.5937,,25.437,17.5652,12.7877,33.84,11.0648,,16.693,14.459,22.473,,35.133,39.5649,15.3603
2001-05-18,0.36,21.4998,,,14.72,,,44.8,3.3033,,11.777,29.4383,26.2209,19.2627,35.2079,34.105,17.1006,,23.6407,20.3952,13.4049,25.4028,22.7791,26.711,14.7081,21.135,,45.0589,23.029,11.2744,4.0837,18.6954,14.561,,,13.7286,,25.072,17.6635,12.9482,33.3234,11.063,,17.455,14.7303,22.1444,,35.262,39.1903,14.923
2001-05-21,0.361,21.7208,,,16.38,,,45.24,3.4526,,11.52,29.3304,26.9124,18.6262,35.9927,34.545,16.9476,,23.2607,20.3542,13.4578,26.7119,22.6787,26.681,16.6522,22.617,,45.2487,23.459,11.1431,4.207,18.8714,14.6269,,,15.2634,,25.948,18.3637,13.0101,33.3234,11.4956,,17.49,14.5616,24.0477,,35.298,41.2565,15.9204
2001-05-22,0.36,22.2008,,,16.25,,,45.24,3.5559,,11.275,28.8553,27.2336,18.2693,36.2092,34.293,17.5927,,23.2764,20.0268,13.3213,26.8833,22.1954,26.117,17.0964,23.01,,45.0958,23.508,10.9012,4.3428,18.7886,14.5418,,,14.8249,,26.551,18.1364,13.2917,32.3332,11.4796,,17.865,14.3498,23.6788,,35.209,42.1534,16.2503
2001-05-23,0.356,22.0082,,,15.6,,,45.34,3.5257,,11.011,28.4852,26.6347,18.3236,35.5326,34.053,17.5837,,22.8728,19.804,13.5721,25.8002,21.9877,26.574,16.2809,22.11,,44.5371,23.07,10.6619,4.209,18.5366,14.5281,,,14.1924,,25.822,17.6881,13.5001,31.8596,11.3692,,17.712,14.1778,23.0691,,34.897,40.5867,15.8667
2001-05-24,0.355,22.646,,,16.75,,,45.06,3.5778,,11.482,28.4036,26.8634,18.3407,35.783,34.59,17.9977,,23.0458,19.5175,13.6808,25.9482,22.0157,26.705,16.6813,22.597,,44.7479,23.128,10.5384,4.2138,18.6125,14.2644,,,14.5887,,26.488,17.9399,13.4607,31.2138,11.4386,,18.017,14.2572,23.709,,34.879,40.9046,16.0355
2001-05-25,0.348,22.3902,,,17.09,,,45.2,3.51,,11.306,28.3453,26.5149,18.1266,34.6396,33.833,17.6137,,23.0903,19.0355,13.4244,25.4339,21.9877,26.61,16.0552,22.224,,44.2841,23.203,10.4792,4.1878,18.6298,14.1161,,,13.9226,,26.348,17.8723,13.1988,31.2568,11.5401,,17.87,14.0123,22.8693,,34.773,39.44,15.9588
2001-05-29,0.329,22.2102,,,17.22,,,45.4,3.3661,,11.171,28.4007,26.8579,18.452,34.6464,32.707,17.8807,,23.0117,19.5721,13.4717,25.4184,22.3075,26.675,14.8974,20.723,,45.275,23.599,10.5538,4.0895,18.8231,14.1024,,,13.1636,,25.773,17.1046,13.1678,32.0275,11.3941,,18.011,14.287,22.4154,,34.755,38.6453,15.1608
2001-05-30,0.303,21.8471,,,15.66,,,45.28,3.3033,,11.466,28.3016,26.4714,18.375,34.8223,32.351,17.8019,,23.2921,19.6448,13.3435,24.7638,22.3752,27.073,13.8344,19.947,,44.6425,22.971,10.6233,3.9489,18.6401,14.1381,,,12.236,,26.13,16.3369,13.1509,31.5496,11.2731,,17.976,13.9826,20.939,,34.755,36.4429,14.3092
2001-05-31,0.305,21.844,,,16.69,,,45.44,3.2769,,11.939,28.2578,26.7599,18.3379,35.0117,31.898,17.9443,,23.2607,19.5039,13.2098,24.6391,22.4242,26.58,14.0237,19.773,,44.6425,23.054,10.4123,3.9585,18.9335,14.2754,,,12.9022,,27.266,16.5887,13.258,31.5712,11.2125,,17.736,14.2439,20.5729,,35.139,36.9027,14.4243
2001-06-01,0.32,22.2102,,,16.95,,,45.6,3.4583,,11.773,28.5639,26.6184,18.1295,34.9914,31.879,17.596,,23.3131,19.4675,13.324,24.7171,22.5013,26.61,13.7252,20.176,,45.5544,23.17,10.3119,3.9788,18.8956,14.1765,,,13.3744,,27.175,17.6512,13.3255,32.0946,11.2161,,17.402,13.9131,20.8608,,34.607,37.0105,14.1097
2001-06-04,0.316,22.3492,,,16.91,,,45.64,3.4048,,11.786,29.1876,26.9505,18.1552,34.4975,32.358,17.7565,,23.8058,19.7676,13.2572,24.6391,22.8865,26.675,14.3659,20.052,,45.8548,23.178,10.3943,3.9643,19.1234,14.2369,,,13.5431,,26.971,17.5038,13.6156,32.1465,11.2125,,17.121,13.9098,20.9793,,34.46,36.897,14.1557
2001-06-05,0.321,22.9239,,,16.44,,,45.64,3.5835,,11.86,29.7851,26.406,18.2922,34.7073,32.584,18.1563,,23.9945,19.5312,13.2711,24.4287,22.8095,27.079,15.6838,20.723,,46.4346,23.401,10.6284,3.9894,19.1579,14.5143,,,14.1334,,27.854,18.2592,13.7339,32.5834,11.5098,,17.226,14.0289,21.5145,,34.454,37.5214,14.9076
2001-06-06,0.317,22.8481,,,15.99,,,46.0,3.5988,,12.126,30.0504,25.5022,18.4606,34.3351,32.041,18.0775,,23.431,19.4857,13.0286,24.6235,22.4499,26.57,15.1159,20.32,,45.8495,23.12,10.3093,3.9874,18.7886,14.1985,,,14.3358,,27.679,18.3145,13.472,31.9865,11.4101,,17.396,13.8304,21.1622,,34.324,36.6132,14.3015
2001-06-07,0.332,23.2649,,,16.13,,,45.58,3.8021,,11.997,30.0387,24.8434,18.532,34.5719,32.817,18.0503,,23.3734,19.8949,12.8531,25.0521,22.4149,26.397,15.8877,21.305,,45.8759,22.657,10.2733,4.078,18.3985,14.1848,,,14.614,,28.73,19.1252,13.4213,32.3584,11.5686,,17.507,13.7973,22.0158,,34.537,37.1808,14.1941
2001-06-08,0.326,23.1101,,,15.7,,,45.34,3.7033,,12.091,29.7327,24.0649,18.3493,34.5178,32.876,17.8776,,23.4284,19.7858,12.8196,24.8183,22.5153,26.51,14.9193,20.897,,45.8759,22.211,10.2939,4.0086,18.4675,14.1491,,,14.3442,,28.303,18.8366,13.0777,32.1032,11.5597,,17.25,13.7112,20.7422,,34.336,36.6642,13.9639
2001-06-11,0.307,22.7723,,,14.86,,,45.16,3.595,,11.775,29.5461,24.054,18.3693,33.9833,32.83,17.7898,,23.5097,19.6039,12.8001,24.5534,22.7628,26.224,14.8392,21.026,,45.8548,21.955,10.3634,3.9672,18.5745,13.8387,,,13.6527,,27.868,18.6277,12.8862,31.2511,11.3763,,17.519,13.9561,20.2477,,34.058,35.336,13.588
2001-06-12,0.311,22.7597,,,14.64,,,45.655,3.7148,,11.794,29.6715,23.6783,18.6975,34.2134,33.102,17.8988,,23.6197,19.5221,12.7945,24.5378,22.7838,26.343,14.8319,20.474,,45.5912,21.377,10.3454,4.0327,18.7609,13.9294,,,13.6097,,28.331,18.5049,12.7849,31.4069,11.4137,,17.46,13.9098,19.6347,,34.081,34.371,13.9562
2001-06-13,0.313,22.3208,,,14.12,,,45.7,3.59,,11.96,29.5607,23.9015,18.5405,33.9292,32.714,17.8988,,23.583,19.3993,12.8281,24.0002,22.6577,26.403,13.8489,19.977,,44.1155,21.592,10.3891,3.9941,18.5021,13.9458,,,13.0708,,28.373,17.8478,12.4948,31.6318,11.4066,,17.572,13.9065,18.3645,,33.833,33.7182,13.3118
2001-06-14,0.304,21.7556,,,13.29,,,45.2,3.5824,,12.08,29.6773,23.7328,18.5148,33.4895,32.066,17.4748,,23.2869,19.6676,12.5959,23.2677,22.3332,26.081,12.9169,19.395,,44.01,21.154,10.366,4.0037,18.4158,13.8689,,,12.5227,,28.324,16.9572,12.292,31.9648,10.9241,,17.548,13.8006,17.4433,,33.561,32.5545,12.299
2001-06-15,0.313,21.4777,,,12.49,,,43.76,3.6382,,11.865,30.336,24.446,17.8697,32.5761,31.671,17.5718,,23.3,19.3856,12.3833,23.143,22.5737,25.771,12.1233,19.669,,42.9032,20.65,10.4998,3.9516,18.1051,13.8854,,,12.6492,,28.38,17.0002,12.1512,31.9,11.0772,,16.793,13.3374,16.7151,,33.514,32.651,12.0228
2001-06-18,0.311,21.1177,,,11.83,,,44.19,3.4943,,12.126,30.3302,24.1248,17.7412,32.8264,31.736,17.9412,,23.2004,19.6539,12.2462,22.6209,22.3425,25.831,12.0141,20.156,,42.6291,20.551,10.2707,3.9419,18.0153,14.0337,,,12.5143,,29.487,16.9204,12.185,32.1162,11.0113,,16.693,13.1554,16.9488,,33.425,32.5261,11.6775
2001-06-19,0.309,21.2567,,,11.36,,,43.9,3.3033,,12.049,31.0588,24.2391,17.8155,33.0565,32.053,18.0866,,23.1663,20.0086,12.2406,22.4807,22.2958,26.039,12.116,21.255,,41.4854,19.923,10.3968,4.1158,17.9843,14.0831,,,14.1334,,29.746,16.3799,12.2526,32.2676,10.9401,,16.517,13.3738,17.0402,,33.088,33.1789,11.8693
2001-06-20,0.332,21.9166,,,12.53,,,43.78,3.4453,,12.209,31.2512,24.8271,17.8554,33.7408,31.891,18.2138,,22.9985,20.236,12.2909,22.7924,22.0554,26.248,11.9412,22.523,,41.9123,19.775,10.6284,4.0568,18.2052,14.3495,,,14.7743,,29.858,16.8835,12.5342,32.2936,10.8974,,16.529,13.2348,16.4102,,33.295,33.6898,11.6315
2001-06-21,0.344,22.0524,,,13.08,,,43.02,3.5104,,12.575,30.9073,25.6547,17.7983,34.1812,32.888,18.5894,,23.1768,20.4043,12.1958,23.4547,21.8196,26.909,12.8732,22.528,,41.3747,19.411,10.8729,4.2046,18.364,14.5555,,,15.0947,,30.566,16.7484,13.0101,32.2114,11.2374,,16.775,13.0164,17.782,,33.863,36.8686,11.9154
2001-06-22,0.341,21.7335,,,12.4,,,44.7,3.4947,,12.701,30.54,24.9904,18.0638,33.8627,32.843,18.759,,23.3079,19.4584,11.9888,22.7456,22.1184,26.999,12.7567,21.673,,40.2679,18.998,10.7571,4.3032,18.1396,14.2864,,,14.7405,,29.375,16.8958,13.0045,29.3263,11.1787,,16.471,12.8543,18.3002,,33.679,36.9254,11.9691
2001-06-25,0.367,21.7398,,,12.81,,,44.32,3.4878,,12.934,30.0795,24.9469,17.9268,33.1988,31.736,18.5348,,23.2056,19.1082,12.1958,22.5898,22.1674,26.736,13.4776,22.141,,39.8041,18.296,10.7031,4.25,17.8807,14.2424,,,14.9851,,29.396,17.5529,12.7764,29.1966,11.0434,,16.283,12.8047,18.4086,,33.118,36.6245,11.8156
2001-06-26,0.364,22.1471,,,13.25,,,44.74,3.5885,,12.822,29.7939,24.3262,18.2294,33.2665,30.537,18.2926,,23.2161,19.1946,12.2965,22.0131,22.1091,26.707,13.1208,22.206,,39.9147,18.09,10.7468,4.1293,18.2949,14.1353,,,15.5501,,28.268,17.7925,12.7595,28.6429,11.606,,16.131,13.0495,18.1037,,32.982,36.2272,12.2836
2001-06-27,0.357,22.4629,,,14.04,,,45.04,3.4775,,13.061,29.5549,23.9669,18.0981,32.86,30.343,18.2683,,22.8648,18.9036,12.3609,21.9352,21.3386,27.028,13.0553,22.056,,39.0135,17.991,10.7983,4.1206,18.0533,13.7316,,,15.2128,,27.84,17.5959,12.8919,28.392,10.297,,16.113,13.0363,18.8184,,33.242,35.563,12.322
2001-06-28,0.36,22.9681,,,14.36,,,45.16,3.5184,,12.988,30.4293,24.5004,18.1694,33.4494,30.44,18.1654,,22.76,19.1674,12.6882,22.0833,20.7176,27.159,13.5286,23.305,,38.8343,17.982,10.8266,4.0549,18.5055,13.8991,,,16.1741,,29.508,18.204,13.0693,28.1152,10.0976,,16.213,13.1719,19.5094,,33.75,36.335,12.6212
2001-06-29,0.356,23.0502,,,14.15,,,46.0,3.5502,,12.822,29.1468,24.2119,18.2123,33.0632,30.149,18.1805,,22.8989,18.2124,12.5903,22.5118,21.1285,26.331,13.2519,23.374,,39.0029,18.189,11.0531,4.0559,18.4675,13.1824,,,16.0223,,28.786,17.9644,13.0749,27.6437,9.9729,,15.85,13.2546,19.8074,,34.164,36.4599,12.0842
2001-07-02,0.366,22.2923,,,14.53,,,45.94,3.3929,,12.969,29.8405,24.936,18.4035,33.7069,30.894,18.3228,,22.9906,18.5989,12.7582,22.395,21.0842,26.921,13.9946,23.349,,39.9253,18.461,10.9064,4.0713,18.7679,13.5586,,,16.5114,,29.669,18.4619,13.2439,27.8341,10.151,,16.049,13.4333,19.6008,,34.347,36.1874,12.276
2001-07-03,0.365,22.2513,,,14.13,,,45.9,3.4361,,12.932,29.7531,25.0402,18.4406,33.3478,31.017,18.3198,,22.8963,18.3898,12.8533,22.0911,21.1028,27.177,13.9727,22.529,,40.2415,18.18,10.9887,4.1071,18.9784,13.5311,,,16.6716,,29.529,18.7076,13.272,27.9855,10.3433,,15.955,13.4399,21.633,,34.613,36.29,12.1992
2001-07-05,0.355,21.6324,,,15.27,,,45.78,3.187,,12.855,29.6773,24.9744,18.4206,32.9277,30.22,18.2562,,22.8071,18.0805,12.6574,21.9664,21.32,26.79,12.8004,22.211,,39.8462,18.461,10.8086,4.0655,18.6401,13.4405,,,15.9633,,28.94,18.3268,13.1087,27.7432,10.3611,,15.85,13.6649,20.7998,,34.613,36.0621,12.2299
2001-07-06,0.337,20.8588,,,15.27,,,46.72,3.089,,12.857,29.3858,24.4149,18.5548,32.0741,29.378,17.6747,,22.7547,18.2124,12.4784,21.5924,21.2452,26.742,12.2252,21.564,,39.588,17.974,10.77,4.0375,18.5202,12.9929,,,15.3561,,28.317,17.4608,12.9566,27.4404,10.078,,15.551,13.3174,19.7058,,34.123,34.7176,11.5701
2001-07-09,0.348,20.742,,,15.81,,,47.1,2.9879,,13.185,30.3826,24.1297,18.8802,32.6906,29.786,17.8443,,22.7337,18.7126,12.6518,21.5768,21.0211,26.945,12.5602,21.872,,40.2679,17.602,10.0237,4.0086,18.774,13.1549,,,15.9464,,29.403,17.7495,12.9031,27.9422,10.1136,,15.563,13.4007,20.9048,,34.223,34.598,11.6622
2001-07-10,0.324,20.3599,,,15.61,,,46.96,3.0124,,13.061,30.6042,23.0436,19.1286,32.1825,29.145,17.2568,,22.4821,18.558,12.498,21.117,20.8717,26.945,11.7956,21.36,,39.3719,17.346,9.895,3.9728,19.1912,13.2922,,,14.8333,,29.214,17.0678,12.737,27.5616,10.1617,,15.756,13.4007,20.0005,,34.04,33.3047,11.4627
2001-07-11,0.345,20.9977,,,15.34,,,46.94,3.0067,,13.181,31.1813,23.0655,19.6253,33.0971,29.605,17.3688,,22.2697,17.6667,12.733,21.8183,20.4678,26.862,12.1597,20.609,,39.9516,17.082,9.7792,4.0916,19.4137,13.8411,,,15.179,,29.564,17.2336,12.7539,26.9733,9.7824,,15.604,13.99,19.1199,,33.969,32.9401,10.8489
2001-07-12,0.373,22.6081,,,16.49,,,46.0,3.1644,,13.511,30.8023,23.3343,19.6253,35.1297,31.088,17.9988,,22.4008,17.0983,12.7274,21.5222,20.7923,27.136,13.0043,21.355,,39.2928,17.759,9.5965,4.3466,19.2781,13.5156,,,16.5789,,30.223,18.4865,12.8637,26.385,10.2579,,15.815,13.9833,21.4603,,34.164,35.2189,11.5241
2001-07-13,0.38,22.526,,,16.98,,,46.0,3.0989,,13.661,30.9248,23.3398,19.4511,35.8411,31.541,18.2471,,22.5397,17.4757,12.8729,21.9664,20.8717,27.07,13.6451,20.077,,39.9411,17.933,9.5708,4.3592,19.2086,13.6811,,,16.4777,,30.202,18.5418,13.0918,26.6013,10.2365,,16.195,13.9666,22.2122,,34.483,34.9911,11.6852
2001-07-16,0.367,22.4755,,,16.01,,,45.42,2.8497,,13.434,31.3212,22.5993,19.7395,36.2341,31.8,18.5894,,22.5424,17.2211,13.1443,21.5066,20.4631,27.398,12.8951,19.61,,39.5827,16.925,9.7355,4.4819,19.4346,13.7225,,,15.7693,,31.183,17.8907,12.9623,27.2415,10.1831,,16.184,14.3096,21.7143,,34.401,33.299,11.0867
2001-07-17,0.384,22.6776,,,16.35,,,45.8,3.009,,13.7,32.009,23.2027,19.9621,36.146,32.072,19.292,,22.3615,17.5439,13.1862,22.0521,20.2764,27.493,12.9533,20.475,,39.5563,16.718,9.5193,4.535,19.6327,13.8328,,,16.444,,30.973,18.3637,13.3762,27.8903,10.0352,,16.236,14.6691,21.9108,,34.448,34.0738,11.8847
