Date,DBE US Equity,IAU US Equity,SLV US Equity,AIA US Equity,VPL US Equity,VGK US Equity,VWO US Equity,VXUS US Equity,RWO US Equity,VOO US Equity,VO US Equity,VB US Equity,SCHH US Equity,EMLC US Equity,AGG US Equity
2016-01-05,10.6371,20.8,13.311,36.6999,47.61,40.2742,27.1247,37.1021,37.603,164.5787,107.9888,99.6533,16.9633,23.85,93.4521
2016-01-06,10.2024,21.14,13.36,35.9182,46.7095,39.6065,26.6393,36.4733,37.3137,162.493,105.9958,98.1622,16.8953,23.5671,93.8068
2016-01-07,10.1155,21.44,13.62,35.1365,45.7835,38.8729,25.7792,35.7186,36.6465,158.5354,103.6114,95.5186,16.5976,23.5388,93.7981
2016-01-08,10.0382,21.32,13.3,34.7881,45.0103,38.5349,25.5492,35.2994,36.0919,156.8507,102.2736,94.1922,16.3467,23.5246,94.0058
2016-01-11,9.6228,21.14,13.22,34.8238,45.2567,38.6503,25.4385,35.3749,36.2044,156.8686,101.7822,93.7348,16.4488,23.4822,93.7376
2016-01-12,9.4778,21.04,13.17,34.7613,45.1463,38.9718,25.5322,35.4587,36.1803,158.1699,102.2463,94.0001,16.3382,23.4822,93.9452
2016-01-13,9.2943,21.14,13.49,34.3505,44.662,38.23,25.2426,34.9724,35.7301,154.3015,99.3887,91.1918,16.1383,23.5246,94.1615
2016-01-14,9.3619,20.78,13.19,34.672,45.2482,38.7245,25.5662,35.442,35.8025,156.8062,100.4626,92.2712,16.0788,23.5671,94.1269
2016-01-15,8.9175,21.02,13.24,33.4123,43.6935,37.3027,24.4932,34.0753,35.288,153.4458,98.6606,90.7619,15.9895,23.3549,94.2394
2016-01-19,8.7049,21.0,13.36,34.0734,44.1948,37.5541,24.8338,34.4777,35.4327,153.6151,98.0145,89.8105,16.0915,23.2983,94.1442
2016-01-20,8.5986,21.28,13.48,33.046,42.8524,36.7792,24.3143,33.6309,34.5405,151.8146,97.25,89.6367,15.611,23.1568,94.2221
2016-01-21,8.8209,21.3,13.46,33.2068,42.9119,37.1584,24.3569,33.9159,34.6771,152.5544,97.6322,89.655,15.7126,23.1851,94.0923
2016-01-22,9.3812,21.18,13.38,34.2074,44.4666,38.1393,25.183,34.9305,35.5694,155.6831,99.7527,91.9053,16.1256,23.3266,94.1615
2016-01-25,8.9175,21.42,13.58,33.8367,43.736,37.6447,24.7657,34.3436,35.3202,153.3745,97.9599,89.9569,16.015,23.3124,94.1096
2016-01-26,9.2266,21.66,13.82,34.1002,44.2542,38.4608,25.1234,35.006,36.0115,155.4513,99.7163,91.9145,16.3552,23.4963,94.2307
2016-01-27,9.4199,21.72,13.81,33.7607,44.0673,38.1146,24.9616,34.8383,35.4166,153.6865,98.6515,90.8076,16.0317,23.5105,94.248
2016-01-28,9.787,21.5,13.57,33.9483,44.3562,38.2217,25.3618,35.0646,35.3684,154.5243,98.3876,90.6796,15.8747,23.7227,94.3259
2016-01-29,9.8933,21.56,13.59,34.8149,45.2737,38.8317,26.2561,35.7606,36.1883,158.4373,100.9904,93.5702,16.1893,24.0197,94.6027
2016-02-01,9.4682,21.82,13.67,34.538,45.0528,38.7987,25.9921,35.6096,36.3491,158.2947,101.3453,93.4878,16.2021,24.0425,94.4883
2016-02-02,9.13,21.82,13.62,33.8947,44.3222,37.7354,25.2171,34.7963,35.706,155.4246,98.9791,91.4114,16.0278,23.8008,94.7744
2016-02-03,9.5744,22.06,13.95,34.1985,44.2542,38.3371,25.8899,35.2407,36.1562,156.3338,99.7709,91.8596,16.1426,24.1136,94.7657
2016-02-04,9.5068,22.34,14.17,34.3325,44.3562,38.3206,26.0687,35.4084,36.2044,156.5299,100.3534,92.5914,16.1468,24.3553,94.8611
2016-02-05,9.4102,22.66,14.34,34.1091,43.634,37.7684,25.7962,34.9305,35.5372,153.5884,98.1874,90.2222,15.8364,24.1989,94.7744
2016-02-08,9.2266,23.0,14.59,33.7071,43.4896,36.7463,25.4385,34.31,34.7575,151.4759,95.7211,88.3286,15.3899,23.9856,95.1385
2016-02-09,8.8112,22.92,14.51,33.3855,42.8015,36.4248,25.1174,33.8405,34.1948,151.5205,95.5755,87.8072,15.1007,24.142,95.1298
2016-02-10,8.8402,23.08,14.55,33.5553,42.3597,36.6309,25.1915,33.8321,34.444,151.4224,96.0305,87.853,15.1985,24.2984,95.3639
2016-02-11,8.9948,24.06,14.95,33.0996,41.765,36.1445,24.8253,33.3123,33.9537,149.4793,94.5653,86.7553,14.9476,24.0851,95.4246
2016-02-12,9.2556,23.88,14.99,33.6714,42.1643,36.7875,25.2341,33.8656,34.3636,152.5455,96.7131,88.411,15.1177,24.2558,95.1645
2016-02-16,9.0431,23.14,14.51,34.6005,43.1583,37.4139,25.8302,34.57,35.0871,155.1037,98.8608,90.4234,15.3814,24.1562,94.9304
2016-02-17,9.4295,23.28,14.54,35.0829,43.6765,38.197,26.3668,35.2407,35.4568,157.644,100.7083,92.0334,15.5345,24.469,94.8784
2016-02-18,9.2749,23.9,14.76,34.7613,43.685,37.9744,26.239,35.0898,35.6096,156.9755,100.3807,91.7132,15.6748,24.4264,95.1645
2016-02-19,9.1204,23.72,14.64,34.7256,43.4896,37.9662,26.1283,34.964,35.8748,156.9399,100.3989,91.8779,15.7769,24.4406,95.1818
2016-02-22,9.3619,23.3,14.43,35.476,44.4071,38.164,26.7756,35.3581,36.1401,159.1861,102.1189,93.0579,15.9512,24.5685,95.2078
2016-02-23,9.1107,23.68,14.54,34.9311,43.702,37.4964,26.1965,34.8299,35.8185,157.1895,100.9267,92.2804,15.9044,24.4264,95.2252
2016-02-24,9.3426,23.72,14.52,34.8328,43.8379,37.3315,26.1965,34.746,35.9311,157.9293,101.5546,93.0488,15.8704,24.5117,95.2599
2016-02-25,9.3716,23.84,14.41,34.94,44.2033,37.8426,26.239,35.1066,36.5098,159.8279,102.7741,94.0001,16.1766,24.4832,95.5026
2016-02-26,9.3329,23.62,14.02,34.8596,43.9484,37.7189,26.0091,35.006,36.2044,159.5337,103.1655,94.6587,16.1043,24.3126,95.3292
2016-02-29,9.5068,23.98,14.2,34.8328,43.685,37.5788,26.1709,34.8802,36.0838,158.1075,102.3737,94.2928,16.0278,24.4264,95.4419
2016-03-01,9.5455,23.76,14.17,35.8244,44.781,38.6256,27.1247,35.8696,37.2092,162.0027,104.7854,96.2596,16.5125,24.7592,95.1557
2016-03-02,9.5841,23.94,14.25,36.2622,45.4181,38.6668,27.542,36.2133,37.4021,162.6891,105.5225,97.3207,16.6614,24.8163,95.0515
2016-03-03,9.6034,24.34,14.5,36.5659,45.8769,39.0707,27.8414,36.599,37.603,163.2863,106.5145,98.4275,16.7252,25.0162,95.1644
2016-03-04,9.8836,24.34,14.76,37.2181,46.4971,39.2521,28.4533,36.9847,37.6674,163.8122,106.7511,99.0496,16.7422,25.2732,95.0167
2016-03-07,10.2411,24.46,14.9,36.9322,46.2847,39.2768,28.3937,36.9344,37.6674,163.9905,107.1698,99.8545,16.7804,25.3161,94.9906
2016-03-08,10.0208,24.34,14.62,36.289,45.6985,38.8317,27.8997,36.423,37.3378,162.1454,105.3951,97.65,16.6231,25.1876,95.2252
2016-03-09,10.3184,24.16,14.53,36.4587,45.8939,39.0048,28.0786,36.6829,37.5227,163.0367,105.9685,98.1256,16.6954,25.4589,95.1818
2016-03-10,10.2507,24.54,14.82,36.5391,45.7835,39.0295,28.0104,36.6158,37.4423,163.1258,106.0322,97.6683,16.6274,25.4446,95.2252
2016-03-11,10.2749,24.12,14.72,37.5397,46.9474,40.0846,28.6236,37.5549,38.3104,165.7732,108.2619,99.6716,17.0016,25.7587,95.0515
2016-03-14,10.0865,23.78,14.58,37.4861,46.8709,39.9774,28.4618,37.3537,38.2863,165.5236,108.0161,99.3423,17.0101,25.6016,95.1036
2016-03-15,9.9899,23.82,14.54,37.1556,46.349,39.6226,27.9815,36.944,38.2622,165.3097,107.197,98.2368,17.0356,25.3018,95.0167
2016-03-16,10.2507,24.32,14.87,37.8613,46.7832,40.1034,28.5702,37.4487,38.6963,166.299,108.2004,99.1909,17.2227,25.6302,95.425
2016-03-17,10.4247,24.26,15.16,38.2902,47.2174,40.4599,29.1503,37.8525,39.3232,167.3508,109.0305,100.5393,17.4779,26.1014,95.6248
2016-03-18,10.4052,24.2,15.03,38.585,47.1664,40.4184,29.3465,37.7936,39.1367,167.9748,109.5779,101.2365,17.3971,26.0871,95.703
2016-03-21,10.4167,24.02,15.06,38.4599,47.2089,40.236,29.4659,37.8357,38.9505,168.231,109.5505,101.0622,17.2191,26.1442,95.4945
2016-03-22,10.5358,24.1,15.12,38.4242,47.3962,40.0205,29.338,37.7599,38.8533,168.1414,109.6509,101.1081,17.2191,26.1442,95.4337
2016-03-23,10.2218,23.52,14.51,37.9596,46.7407,39.689,28.8858,37.2721,38.5376,167.0661,108.5197,99.4477,17.0995,25.8444,95.6422
2016-03-24,10.2335,23.5,14.43,37.7988,46.5193,39.4154,28.8432,37.0702,38.4242,166.9496,108.3646,99.6037,17.0952,25.7444,95.6508
2016-03-28,10.1831,23.56,14.46,37.9417,46.9365,39.6226,28.9199,37.3141,38.6995,167.0661,108.7386,99.778,17.2576,25.9015,95.7203
2016-03-29,10.1155,23.96,14.6,38.4063,47.3877,40.1449,29.2015,37.7011,39.5091,168.6701,110.0158,101.9153,17.6421,26.0871,96.007
2016-03-30,10.1058,23.66,14.49,38.987,47.6091,40.5428,29.5342,38.0796,39.5577,169.3781,110.2986,101.9979,17.5909,26.3441,95.9723
2016-03-31,10.0865,23.76,14.68,38.7279,47.0557,40.2195,29.5,37.7852,39.6467,168.9748,110.5905,102.2731,17.6891,26.544,96.272
2016-04-01,9.7387,23.62,14.34,38.3795,46.2554,39.9376,29.5854,37.4067,39.4767,170.0591,111.0375,102.5116,17.6849,26.4902,96.1906
2016-04-04,9.5477,23.44,14.2,38.0579,46.0255,39.9293,29.1844,37.2468,39.3958,169.5215,110.2712,101.741,17.655,26.4185,96.2864
2016-04-05,9.4585,23.76,14.42,37.3253,45.1316,39.1916,28.6384,36.5991,39.1043,167.8009,109.0762,100.5669,17.5439,26.0601,96.4169
2016-04-06,9.8063,23.62,14.34,37.7742,45.9063,39.8133,29.0053,37.1627,39.3229,169.629,110.3077,101.6952,17.5866,26.2035,96.3995
2016-04-07,9.758,23.96,14.48,37.3074,45.4295,39.0838,28.3996,36.5907,39.0152,167.6306,109.0032,100.4017,17.467,25.9884,96.6084
2016-04-08,10.1831,23.92,14.62,37.7006,46.3746,39.7718,28.8944,37.3394,39.4201,168.0877,109.3863,100.9705,17.5695,26.2321,96.5127
2016-04-11,10.4053,24.24,15.14,38.0132,46.2809,39.8299,29.2782,37.4067,39.4039,167.6485,109.0853,100.7503,17.514,26.5618,96.5823
2016-04-12,10.7145,24.26,15.41,38.442,47.243,40.2858,29.7304,38.0291,39.6791,169.2795,109.9337,101.7502,17.655,26.7625,96.4256
2016-04-13,10.6855,24.0,15.44,39.2398,48.2987,40.7583,30.2849,38.5927,39.7196,170.9732,111.4115,103.6766,17.5567,26.7768,96.4691
2016-04-14,10.6082,23.66,15.34,39.2642,48.4434,40.7666,30.1313,38.5506,39.4686,170.9553,111.0101,103.4748,17.4371,26.8055,96.3038
2016-04-15,10.4053,23.82,15.46,39.0942,48.2987,40.6588,29.9522,38.4581,39.5739,170.7671,111.2108,103.7592,17.5781,26.7338,96.5736
2016-04-18,10.357,23.74,15.42,39.3979,48.7414,41.0484,30.0546,38.7525,39.8249,172.0038,111.8676,104.2729,17.6486,26.7338,96.5649
2016-04-19,10.6662,24.12,16.12,39.7464,49.3629,41.8027,30.5152,39.4591,39.9544,172.5235,112.3055,104.6948,17.6592,27.1065,96.5562
2016-04-20,10.9367,24.0,16.14,39.3979,49.5417,41.7198,30.319,39.375,39.5334,172.6669,112.4149,104.7591,17.3601,27.1495,96.3212
2016-04-21,10.8981,24.1,16.21,39.1746,49.2948,41.3965,29.9863,39.1226,38.9586,171.708,111.7216,104.016,17.0653,26.8772,96.1906
2016-04-22,10.9947,23.82,16.13,39.2277,49.4566,41.3137,29.8754,39.0974,39.2096,171.7528,112.2507,104.9976,17.2491,26.7625,96.1993
2016-04-25,10.8594,23.86,16.17,38.9512,49.2011,41.1727,29.6365,38.9039,39.5901,171.475,111.822,104.438,17.4029,26.5332,96.0949
2016-04-26,11.0623,23.98,16.29,39.2194,49.1841,41.4214,29.9863,39.0638,39.7925,171.7259,112.57,105.3645,17.4541,26.7482,96.0513
2016-04-27,11.3135,24.04,16.38,39.4432,48.9457,41.6452,30.1655,39.1815,39.7115,172.0844,113.2998,105.9516,17.4157,26.8485,96.3386
2016-04-28,11.3521,24.46,16.77,38.853,47.6602,41.438,29.8583,38.7273,39.5091,170.5341,111.9497,104.7682,17.373,27.0205,96.5301
2016-04-29,11.3811,24.96,16.98,38.317,47.277,41.3302,29.7986,38.6011,39.2338,169.5663,111.1652,104.0802,17.185,27.1639,96.5214
2016-05-02,11.1203,24.9,16.64,38.4331,47.9837,41.6701,29.7219,38.8535,39.8168,170.9194,112.0136,104.8691,17.4798,27.1336,96.4517
2016-05-03,10.9754,24.84,16.57,37.495,47.3281,40.8329,28.8944,38.0712,39.6548,169.4587,110.7729,103.273,17.5054,26.7736,96.6305
2016-05-04,10.9456,24.72,16.49,37.1377,46.7747,40.3604,28.4849,37.6338,39.922,168.464,110.0158,102.6951,17.7618,26.3847,96.6741
2016-05-05,10.9077,24.68,16.51,37.2538,46.9876,40.1614,28.4849,37.5833,39.9544,168.4461,109.8881,102.4382,17.8131,26.4135,96.9183
2016-05-06,10.9657,24.88,16.63,37.1198,47.0812,40.3189,28.5531,37.6842,40.2216,169.0555,110.2073,102.9427,18.0011,26.4855,96.77
2016-05-09,10.6662,24.34,16.12,36.7982,46.9961,40.2278,28.118,37.4824,40.5373,169.2347,110.3898,103.0895,18.1848,26.2839,96.8311
2016-05-10,11.072,24.44,16.28,37.3433,47.9581,40.6256,28.6811,38.0964,40.764,171.3317,111.7673,104.172,18.2019,26.4567,96.8747
2016-05-11,11.4198,24.66,16.56,36.9143,47.3792,40.4101,28.5958,37.8441,39.9382,169.7276,110.6361,103.1354,17.7746,26.4855,96.8747
2016-05-12,11.4681,24.46,16.22,36.6731,47.4984,40.2858,28.5446,37.8441,40.0111,169.8261,110.4993,102.6492,17.8643,26.4711,96.7875
2016-05-13,11.4294,24.56,16.28,36.146,46.8939,39.8713,28.0327,37.331,39.6063,168.2579,109.6782,101.9062,17.6891,26.2839,96.9706
2016-05-16,11.6509,24.6,16.32,36.6285,47.4473,40.3604,28.3569,37.8777,40.0596,169.9337,110.7091,103.0437,17.8686,26.2983,96.8049
2016-05-17,11.7966,24.68,16.41,36.5749,47.2345,40.0371,28.2375,37.5917,39.5334,168.4371,109.9154,101.952,17.5311,26.2263,96.6741
2016-05-18,11.6613,24.22,16.0,36.3515,47.0301,40.1697,28.0157,37.5328,39.1448,168.4103,109.6782,101.8786,17.2832,25.7366,96.273
2016-05-19,11.7386,24.18,15.67,36.0656,46.7151,39.9211,27.6744,37.2468,38.7157,167.8636,109.3225,101.3374,17.0824,25.7438,96.334
2016-05-20,11.7291,24.12,15.69,36.5214,47.0386,40.2816,27.9815,37.5497,39.0314,168.9121,110.3077,102.6951,17.2234,25.8806,96.395
2016-05-23,11.7386,24.1,15.59,36.6642,46.962,40.1863,27.9218,37.4151,38.9748,168.6881,110.2073,102.5758,17.2234,25.7366,96.3776
2016-05-24,11.7966,23.68,15.42,37.0484,47.2089,40.9323,28.2545,37.9198,39.4524,170.8298,111.7581,104.3371,17.42,25.7654,96.3253
2016-05-25,11.9222,23.62,15.5,37.6201,47.575,41.3883,28.5787,38.3151,39.501,171.9948,112.3876,105.0526,17.4157,25.751,96.3427
2016-05-26,11.8811,23.52,15.53,37.6368,47.5835,41.5292,28.7664,38.4076,39.5091,172.0754,112.4332,104.9333,17.4584,25.8806,96.491
2016-05-27,11.9028,23.36,15.39,37.7631,47.541,41.4214,28.7579,38.3235,39.6225,172.7475,113.0261,105.869,17.5268,25.7942,96.4735
2016-05-31,11.8449,23.44,15.19,38.2455,47.7793,41.123,28.8346,38.2226,39.5334,172.5414,113.2086,106.0433,17.5353,25.7366,96.5346
2016-06-01,11.9898,23.38,15.17,38.308,47.7112,41.065,28.809,38.231,39.5253,172.864,113.4914,106.6763,17.5225,25.9783,96.4806
2016-06-02,11.9801,23.32,15.22,38.6475,47.5665,41.181,29.0394,38.3067,39.5982,173.3838,114.1847,107.3918,17.6122,25.7757,96.7252
2016-06-03,11.9214,23.96,15.61,39.0049,47.9922,41.4546,29.4915,38.6516,39.9382,172.882,113.6647,106.9056,17.6251,26.3835,97.2495
2016-06-06,12.0961,24.0,15.68,39.4783,48.5456,41.5623,29.7389,38.9376,39.7925,173.7154,114.285,107.9789,17.4798,26.4559,97.1184
2016-06-07,12.2796,23.98,15.6,39.8357,48.8861,41.8525,30.029,39.2656,40.0273,174.029,114.8506,108.2816,17.5567,26.644,97.2058
2016-06-08,12.4535,24.36,16.21,40.0054,49.1586,41.9105,30.2764,39.4086,40.2378,174.6025,115.2338,108.9146,17.6763,26.9624,97.2407
2016-06-09,12.4535,24.5,16.47,39.791,48.6648,41.3054,29.9351,38.8871,40.2054,174.3337,114.9783,108.4009,17.7148,26.8322,97.3106
2016-06-10,12.1444,24.6,16.49,39.1657,47.8134,39.9045,29.1759,37.8441,39.7682,172.6579,113.2725,106.6579,17.6293,26.4704,97.4417
2016-06-13,12.0671,24.78,16.58,38.3259,46.9961,39.2579,28.809,37.3057,39.6306,171.3585,112.2143,105.5021,17.6464,26.3256,97.5203
2016-06-14,11.9995,24.8,16.54,38.3259,46.7445,38.5258,28.7257,36.8604,39.3796,170.9822,111.8837,105.1194,17.6037,26.1375,97.4767
2016-06-15,11.7966,24.98,16.69,38.7547,47.0793,38.7709,28.9919,37.1499,39.6953,170.7312,112.0394,105.3862,17.7874,26.3546,97.6864
2016-06-16,11.555,24.72,16.31,38.576,46.7875,38.9569,28.9232,37.1158,39.7844,171.2868,112.0211,105.2022,17.8857,26.2243,97.7475
2016-06-17,11.9706,25.04,16.6,38.4245,46.796,39.6248,29.0521,37.3968,39.8168,170.6506,112.1218,105.1562,17.8729,26.4704,97.6776
2016-06-20,12.2507,24.9,16.65,39.1478,47.8091,40.6985,29.4729,38.2568,40.3147,171.7439,113.239,106.4163,17.9067,26.7019,97.4068
2016-06-21,12.299,24.42,16.38,39.4575,48.1095,41.0874,29.6961,38.5122,40.4942,172.233,113.4313,106.2324,17.9625,26.7019,97.3369
2016-06-22,12.1734,24.4,16.42,39.5832,47.9636,41.1043,29.7391,38.5037,40.4126,171.9448,113.2848,105.9012,17.9325,26.9914,97.398
2016-06-23,12.3763,24.24,16.49,40.3108,48.968,42.3893,30.4776,39.517,40.7961,174.1693,115.0247,107.8051,18.0356,27.2374,97.232
2016-06-24,11.8739,25.44,16.89,38.2359,46.6501,37.6043,28.7515,36.4602,39.4414,168.0181,110.1988,103.7214,17.8379,26.3401,97.7388
2016-06-27,11.7387,25.6,16.87,37.8856,46.2037,36.6236,28.4509,35.8046,39.0987,164.857,107.1494,100.539,17.868,26.2822,98.1494
2016-06-28,12.0381,25.32,16.91,38.8647,47.1566,37.8241,29.2667,36.6986,40.1188,167.901,109.3563,102.4521,18.2547,26.8322,98.2718
2016-06-29,12.2796,25.4,17.37,39.5473,47.7919,38.5934,29.9538,37.4224,40.7145,170.792,111.4075,104.6596,18.4781,27.2085,98.2019
2016-06-30,12.1444,25.52,17.865,40.1132,47.8434,39.4473,30.2543,37.8736,41.0981,173.0976,113.2115,106.3979,18.6628,27.3098,98.3985
2016-07-01,12.4149,25.94,18.74,40.5712,47.8949,39.498,30.4776,37.9758,41.1144,173.4578,113.4771,106.7198,18.68,27.3258,98.6151
2016-07-05,11.7966,26.16,18.98,39.8706,47.6803,38.2552,29.8765,37.3202,41.0818,172.242,112.0302,105.3494,18.8733,27.0497,98.8778
2016-07-06,11.9608,26.32,19.1,39.5293,47.706,38.1369,29.8765,37.2435,40.9594,173.2597,112.6804,106.0392,18.7917,27.0352,99.0616
2016-07-07,11.5164,26.22,18.71,39.6102,47.7318,37.9763,29.7477,37.0903,40.6901,173.1426,112.8452,106.1956,18.607,26.9626,98.9916
2016-07-08,11.5647,26.36,19.22,40.2569,48.2555,38.6019,30.4089,37.7289,41.294,175.7724,115.0796,108.311,18.9292,27.3693,99.1404
2016-07-11,11.4584,26.14,19.3,40.6072,49.1225,39.1767,30.6579,38.1887,41.6694,176.3848,115.5283,109.1664,19.0452,27.3112,98.8778
2016-07-12,11.8642,25.7,19.09,41.0922,49.6205,39.7516,31.1303,38.7166,41.7836,177.6276,116.7645,110.3897,19.0624,27.5146,98.5801
2016-07-13,11.4874,25.92,19.39,41.0383,49.4745,39.7516,31.0787,38.7081,41.9468,177.5646,116.6272,110.0678,19.1483,27.4856,98.7202
2016-07-14,11.613,25.72,19.25,41.658,49.7492,40.1659,31.5081,39.0402,41.7918,178.6003,116.9935,110.2149,18.9979,27.6889,98.6326
2016-07-15,11.671,25.64,19.08,41.7309,49.6033,39.9207,31.3965,38.8784,41.6367,178.3301,116.8927,110.3437,18.9979,27.5001,98.2737
2016-07-18,11.5164,25.68,19.1,42.0712,49.7922,39.9968,31.6713,39.0146,41.7346,178.8435,117.14,110.5552,19.0323,27.5001,98.3263
2016-07-19,11.4971,25.7,18.92,41.685,49.3543,39.6925,31.3965,38.657,41.8407,178.6453,116.792,110.1597,19.1354,27.2822,98.4926
2016-07-20,11.4584,25.34,18.42,42.0353,49.7407,40.0729,31.5597,38.9635,42.0121,179.3658,117.5338,110.8588,19.1354,27.2095,98.405
2016-07-21,11.2845,25.72,18.88,41.8916,49.4831,39.9545,31.4738,38.9295,42.0448,178.6904,117.1308,110.4173,19.1784,27.2386,98.4926
2016-07-22,11.2362,25.52,18.67,42.188,49.6462,39.9799,31.6799,38.9891,42.2977,179.5189,117.9458,111.1715,19.347,27.2241,98.5101
2016-07-25,11.043,25.36,18.54,41.8467,49.526,40.0222,31.4223,38.8614,42.2814,179.0866,117.7352,110.9139,19.3287,27.0497,98.3963
2016-07-26,11.0043,25.46,18.66,42.3676,49.7407,40.1574,31.6112,39.0231,42.2243,179.0776,118.3945,111.4658,19.2299,27.0643,98.3963
2016-07-27,10.7918,25.88,19.37,42.4215,49.8523,40.4364,31.6541,39.2105,41.9468,178.9605,117.7077,111.2175,19.0581,27.1805,98.6852
2016-07-28,10.7338,25.78,19.21,42.2958,49.8265,40.4449,31.6369,39.2019,42.2977,179.1587,118.2022,111.3922,19.2041,27.2095,98.6764
2016-07-29,10.8401,26.04,19.35,42.3766,50.5991,40.8169,31.8087,39.5851,42.7711,179.4739,118.3854,111.7233,19.4576,27.5001,98.939
2016-08-01,10.5599,26.1,19.43,42.5679,50.6077,40.3772,31.6885,39.3978,42.7384,179.2667,117.8268,111.5762,19.5307,27.3779,98.7081
2016-08-02,10.4923,26.32,19.6,42.2104,50.0669,40.3519,31.5167,39.2445,42.2651,178.15,116.5997,110.0862,19.2084,27.3633,98.4187
2016-08-03,10.7918,26.2,19.38,42.0712,49.9209,40.1448,31.6885,39.1764,42.0121,178.6633,117.2224,110.9139,19.1139,27.4071,98.524
2016-08-04,10.9077,26.24,19.35,42.1161,50.3073,40.335,31.843,39.3893,42.0448,178.8345,117.2499,111.0151,19.0323,27.5383,98.7081
2016-08-05,10.9077,25.78,18.71,42.7987,50.539,40.4872,32.1951,39.5681,42.1019,180.2754,118.2297,112.1464,19.0795,27.5383,98.3749
2016-08-08,11.0526,25.76,18.74,43.0233,50.788,40.521,32.4012,39.7128,42.1917,180.1854,118.2847,112.1372,19.1225,27.7861,98.4363
2016-08-09,11.0043,25.86,18.87,43.3062,51.1314,40.9268,32.6159,40.0194,42.2977,180.3025,118.0924,112.128,19.2213,27.9465,98.6906
2016-08-10,10.7821,25.98,19.16,43.158,51.3031,41.1043,32.5386,40.096,42.3222,179.8431,117.781,111.5486,19.187,28.1068,98.8046
2016-08-11,11.1396,25.8,18.96,43.5802,51.6722,41.4256,32.9165,40.4196,42.0121,180.7257,118.5411,111.9901,18.9464,28.0923,98.5415
2016-08-12,11.3521,25.72,18.72,43.2029,51.3718,41.3748,32.7877,40.2748,42.0692,180.5456,118.4678,111.9717,19.028,28.0631,98.7783
2016-08-15,11.5937,25.82,18.83,43.7329,51.7323,41.5017,33.1484,40.5217,42.1427,181.068,119.1821,112.9282,19.0323,28.1214,98.6029
2016-08-16,11.7289,25.96,18.82,43.4993,51.346,41.4847,32.9766,40.377,41.7836,180.1313,118.2206,111.8981,18.8046,28.1651,98.5415
2016-08-17,11.9028,25.96,18.68,43.3555,51.4576,41.4171,32.8564,40.377,41.8489,180.4285,118.1931,111.6589,18.8647,28.1506,98.7257
2016-08-18,12.0864,26.08,18.77,43.9754,51.4662,41.7468,33.1226,40.5898,41.9223,180.8608,118.944,112.4683,18.8518,28.2235,98.866
2016-08-19,12.0864,25.86,18.35,43.661,51.2172,41.3833,32.9251,40.3174,41.5633,180.6087,119.063,112.4223,18.7015,28.1214,98.6467
2016-08-22,11.8062,25.82,17.97,43.3915,51.2602,41.4171,32.5129,40.2663,41.6775,180.5906,119.2279,112.5419,18.7917,28.0048,98.7958
2016-08-23,11.9415,25.8,17.93,43.6071,51.4319,41.6116,32.3497,40.3855,41.8163,180.9239,119.6491,113.2685,18.796,27.8736,98.8221
2016-08-24,11.8062,25.54,17.62,43.3915,51.346,41.4932,32.4442,40.2918,41.6286,180.0503,118.7975,112.312,18.7058,27.6841,98.7871
2016-08-25,11.9318,25.5,17.63,43.6161,51.243,41.3157,32.4356,40.2152,41.7428,179.9062,118.8432,112.5235,18.8175,27.7132,98.6818
2016-08-26,11.9222,25.46,17.72,43.2927,50.7966,41.0874,32.178,39.9257,41.3266,179.564,118.5227,112.2016,18.637,27.6112,98.524
2016-08-29,11.8256,25.52,17.9,43.6251,50.9254,41.2818,32.4184,40.079,41.6122,180.4736,119.2187,112.9374,18.8304,27.5237,98.7958
2016-08-30,11.7,25.28,17.67,43.7566,50.8309,41.1804,32.3669,39.9683,41.498,180.1313,118.9623,112.8914,18.8003,27.4654,98.7432
2016-08-31,11.3715,25.2,17.72,43.3736,50.6936,41.0959,32.0577,39.7639,41.4898,179.69,118.5136,112.4775,18.8046,27.3342,98.7257
2016-09-01,11.072,25.3,17.94,43.4903,51.0885,41.4256,32.2295,40.0194,41.5714,179.654,118.6418,112.4775,18.7788,27.4074,98.8114
2016-09-02,11.1976,25.56,18.44,44.0742,51.3718,41.992,32.719,40.4792,41.7836,180.4556,119.4202,113.6088,18.9292,27.4806,98.6796
2016-09-06,11.3261,26.02,19.05,45.1977,52.0156,42.2287,33.2858,40.8964,42.208,181.0229,119.6033,113.7652,19.0366,27.9491,98.8905
2016-09-07,11.4488,25.92,18.78,45.2418,52.2474,42.2034,33.2428,40.9475,42.2733,181.0139,119.9604,114.2435,19.1483,28.0223,98.9432
2016-09-08,11.9028,25.76,18.62,45.2867,51.8869,42.2118,33.1741,40.8879,41.906,180.5906,119.3652,113.94,18.9077,27.9784,98.6005
2016-09-09,11.555,25.62,18.11,44.1011,50.8481,41.3072,32.1264,39.9768,40.5024,176.2317,116.0228,110.4265,18.1902,27.5684,98.17
2016-09-12,11.5937,25.56,18.17,44.0921,51.1915,41.6792,32.3927,40.3089,40.8778,178.7534,117.7444,111.8337,18.405,27.6416,98.2491
2016-09-13,11.4488,25.4,17.93,43.1131,50.031,40.8419,31.5844,39.3188,39.8984,176.2051,115.7847,109.7274,17.9282,27.3928,97.9767
2016-09-14,11.2169,25.48,18.02,43.3466,49.962,40.8504,31.6973,39.3531,39.9393,176.0965,115.6382,109.6263,18.0012,27.3928,98.0997
